rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.07,460,188,2.161704828846169,42507,48.56,0.1738215381046757,16248
0.07,470,190,2.0275865467106313,42902,45.08,0.2155909314751625,16448
0.07,480,193,2.014237979555322,43406,44.16,0.1176194159197621,16696
0.07,490,195,2.0417533632326954,43861,44.11,0.08985893265344203,16928
0.07,500,197,2.1028038774221667,44282,45.43,0.13207019527908415,17136
0.07,510,202,2.2986878808214244,45071,49.13,0.1858101123943925,17528
0.07,520,206,2.4580512157883594,45897,52.37,0.22890473250299692,17944
0.07,530,216,3.112816601814363,47635,65.88,0.1339154425659217,18816
0.07,540,227,3.9787338844160134,49755,83.93,0.12101506470935419,19872
0.07,550,238,4.65736354305277,51853,97.49,0.22263644519262016,20920
0.07,560,250,5.476878059492111,54157,115.5,0.18193001428153366,22072
0.07,570,262,6.197189334015316,56178,131.76,0.12249867658829316,23088
0.07,580,271,6.81199173257119,58035,145.29,0.10974374489160255,24016
0.07,590,285,7.788116988657556,60588,166.27,0.14046432002214715,25288
0.07,600,298,8.588101628144459,62821,184.39,0.1103900105226785,26408
0.07,610,306,8.91194108670251,64374,192.03,0.12444325094111264,27184
0.07,620,314,9.202819710883471,65898,199.01,0.18812467262614518,27944
0.07,630,323,9.076676452570211,67468,197.33,0.15733462816569954,28728
0.07,640,332,8.863465138224594,69250,193.95,0.1579150976613164,29624
0.07,650,339,8.445659616929145,70509,185.56,0.051551440090406686,30248
0.07,660,350,8.351869619737206,72590,183.33,0.1572751072817482,31288
0.07,670,364,8.665208503692423,75127,188.49,0.15751446492504328,32560
0.07,680,372,8.521301431027668,76620,184.85,0.09725028049433604,33304
0.07,690,376,7.730607690819461,77433,167.45,0.20312566292705014,33712
0.07,700,382,7.296307291852184,78605,156.84,0.1741107880952768,34296
0.07,710,392,7.502464176920544,80468,159.94,0.12864937214180827,35232
0.07,720,405,7.9214532252287135,82796,167.98,0.06705923756817356,36392
0.07,730,415,8.113284202230108,84783,172.15,0.18823177088052034,37384
0.07,740,424,8.027631904311503,86321,169.71,0.06590910989325494,38160
0.07,750,427,7.788735782356307,86974,163.65,0.13069550320506096,38480
0.07,760,434,7.352434780530996,88298,156.08,0.09896902524633333,39144
0.07,770,438,6.436937238365983,89039,138.12,0.1425587616104167,39512
0.07,780,445,6.250041587514826,90228,135.08,0.05335052381269634,40112
0.07,790,452,6.441502955932085,91668,141.35,0.17696113442070782,40832
0.07,800,458,6.267268442086846,92709,140.04,0.18914527428569272,41352
0.07,810,464,5.865808683071646,93945,133.77,0.12789169000461698,41968
0.07,820,470,5.159785819581276,94942,120.46,0.11413152792374603,42464
0.07,830,478,4.88528989829166,96438,115.55,0.1282503682305105,43216
0.07,840,490,5.241894850844563,98686,122.65,0.17572965880390257,44336
0.07,850,499,5.752895554554686,100335,132.61,0.09828976923017763,45160
0.07,860,514,6.66201938083101,103230,148.32,0.1290876189013943,46608
0.07,870,528,7.723828935100559,105797,166.58,0.09707030156278051,47896
0.07,880,544,8.857215554533418,108797,184.69,0.08225335535826162,49392
0.07,890,560,10.001067787960631,111797,200.29,0.15973902511177585,50896
0.07,900,576,11.454917327183766,114797,219.88,0.05022042141354177,52392
0.07,910,590,12.5839303828501,117514,234.69,0.08020761871011928,53752
0.07,920,603,13.754330007254666,119940,248.98,0.04805226188909728,54968
0.07,930,619,15.211391902114634,122940,264.02,0.0643312628089916,56464
0.07,940,635,16.349219028411472,125940,271.54,0.047418454953003675,57968
0.07,950,651,17.932468543910833,128940,285.05,0.06478701715241186,59464
0.07,960,667,19.27117147743016,131940,286.1,0.03170279678306542,60968
0.07,970,683,20.77760276315178,134940,290.43,0.08057345233100932,62464
0.07,980,698,21.14616381210076,137732,288.35,0.10969993822800461,63864
0.07,990,713,21.044548459199085,140464,285.67,0.09575770032824948,65224
0.07,1000,728,20.82413697327606,143322,284.25,0.002739067538641393,66656
0.07,1010,737,20.156216880125097,145118,275.04,0.06382680215756409,67552
0.07,1020,746,19.441269844679535,146716,266.76,0.048998976388247684,68352
0.07,1030,761,19.102455486535124,149620,265.8,0.001947545082657598,69808
0.07,1040,777,19.286914238716065,152620,265.8,0.0019728302431758493,71304
0.07,1050,793,19.116883718603326,155620,265.8,0.01783307656296529,72808
0.07,1060,808,18.215137595385105,158342,263.02,0.04936565150273964,74168
0.07,1070,821,16.723291271701527,160944,259.04,0.01931359202717431,75464
0.07,1080,834,15.902778713005668,163308,254.76,0.03379394696094096,76648
0.07,1090,850,15.776867396639547,166259,256.95,0.034897910300060175,78128
0.07,1100,865,15.569534864136912,168982,255.6,0.0027503433520905674,79488
0.07,1110,880,16.047410623323184,171765,265.47,0.050575710309203714,80880
0.07,1120,893,16.496359126526844,174266,274.5,0.0822754338150844,82128
0.07,1130,906,16.062320101153524,176824,271.04,0.0028640999080380425,83408
0.07,1140,921,15.13887334974397,179604,268.84,0.0029984979482833296,84800
0.07,1150,935,14.26714037522687,182146,264.26,0.05023805171367712,86072
0.07,1160,947,13.53676911039847,184321,258.79,0.05088285906822421,87160
0.07,1170,961,13.495210277096682,186972,259.28,0.034590768336784095,88480
0.07,1180,974,13.526678125258126,189491,260.83,0.05105530659784563,89744
0.07,1190,989,13.300460476056728,192173,258.14,0.01890809301403351,91080
0.07,1200,1003,13.16574337965634,194919,258.37,0.0027683334483299404,92456
0.07,1210,1018,12.91611134314487,197561,256.96,0.01855611425708048,93776
