rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,train/n_updates,train/loss
2.859487702601986,182807,1385,0.07,1830,78.54,86400,0.1652384924236685
2.84683993841725,183455,1390,0.07,1840,77.59,86720,0.1396004751441069
2.8276222473280175,184074,1395,0.07,1850,77.2,87032,0.12490680979681201
2.86820266816291,184580,1400,0.07,1860,78.29,87288,0.09453473467146978
3.0670552783192164,185746,1409,0.07,1870,83.24,87872,0.08335430105216801
3.109687175597581,186714,1417,0.07,1880,84.0,88352,0.13820584153290838
3.1190146894614528,187463,1423,0.07,1890,83.87,88728,0.1766570154868532
2.969132223618036,188403,1431,0.07,1900,82.89,89200,0.13686250610044226
3.1088654129559425,189372,1439,0.07,1910,86.84,89680,0.10117186003481038
3.2390163923010493,190835,1451,0.07,1920,91.58,90416,0.09775389559217729
3.0902642667020683,191604,1457,0.07,1930,86.97,90800,0.06961402046727017
3.0207303941584853,192277,1462,0.07,1940,87.22,91136,0.14881924519431777
3.157629440069302,193263,1470,0.07,1950,90.89,91624,0.11472348688403144
3.2247072628451097,193983,1476,0.07,1960,93.03,91984,0.15036191523540765
3.0586416641402177,194872,1484,0.07,1970,90.26,92432,0.09920009749475867
2.9193886065686225,195428,1488,0.07,1980,86.14,92712,0.20082563383039087
2.8870674213095198,196054,1493,0.07,1990,84.91,93024,0.231633341871202
2.826517504338201,196698,1498,0.07,2000,81.95,93344,0.16230791428824887
2.715932739114318,197382,1504,0.07,2010,79.1,93688,0.1900445914361626
2.4722925510576585,198058,1509,0.07,2020,71.23,94024,0.20336326395045035
2.4232862958950325,198599,1514,0.07,2030,68.95,94296,0.19877124324557371
2.461617550119363,199237,1519,0.07,2040,68.6,94616,0.13700002527912147
2.315392706605329,199824,1523,0.07,2050,64.61,94904,0.14683925337158144
