rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.21147624999999992,370,83.78,190,33915,-4.602727972013288,11952,0.08014791365712881
0.18708700000000023,380,84.78,198,34964,-4.613669294034663,12480,0.11038130056113005
0.17378799999999983,390,79.91,202,35536,-4.320932464632426,12760,0.10674279555678368
0.15325825000000004,400,80.82,209,36419,-4.34482415958953,13208,0.07290419575292617
0.13165900000000008,410,81.68,217,37348,-4.32156761883833,13672,0.09775887266732752
0.10636299999999999,420,86.08,225,38436,-4.522981709821513,14216,0.06644612085074186
0.07809100000000013,430,87.79,235,39652,-4.594339482252443,14824,0.10250548995099962
0.07,440,92.01,246,41038,-4.813642360908362,15512,0.09570424375124276
0.07,450,103.13,260,42736,-5.327276811781245,16360,0.1095441731158644
0.07,460,107.33,270,43951,-5.541490871889529,16968,0.06345689331647009
0.07,470,117.27,285,45742,-5.881118209410809,17864,0.05496267811395228
0.07,480,122.43,297,47307,-6.164540616224533,18648,0.08858665102161467
0.07,490,130.23,308,48659,-6.57661126149661,19328,0.04833115986548364
0.07,500,139.87,323,50506,-7.059745401006158,20248,0.1092223156010732
0.07,510,146.44,336,52092,-7.35994581374782,21040,0.08173652761615813
0.07,520,151.37,349,53673,-7.567800123559168,21832,0.09916185680776834
0.07,530,153.35,360,55087,-7.668266996201152,22536,0.10133031872101128
0.07,540,156.24,374,56762,-7.829326796434879,23376,0.07586698106024414
0.07,550,153.64,385,58200,-7.735116256484619,24096,0.04421242524404079
0.07,560,152.13,394,59264,-7.689641967459763,24624,0.10924464277923107
0.07,570,154.52,411,61294,-7.778874267376203,25640,0.04343431530287489
0.07,580,150.69,420,62476,-7.56284884068932,26232,0.12264560157200322
0.07,590,156.98,436,64457,-7.676464012183821,27224,0.08536305953748524
0.07,600,157.87,452,66393,-7.628224846938784,28192,0.07463276386260986
0.07,610,163.22,469,68514,-7.801350915056713,29256,0.07977170188678429
0.07,620,164.05,483,70178,-7.727193221144413,30088,0.07826915802434087
0.07,630,162.75,493,71462,-7.575416114092389,30728,0.07891216559801251
0.07,640,162.53,507,73115,-7.493220784466063,31552,0.06324424385093153
0.07,650,164.03,520,74703,-7.496571045139999,32344,0.06879000502522103
0.07,660,168.62,532,76226,-7.635121017270288,33112,0.06568252394208685
0.07,670,161.07,543,77501,-7.2232747107657245,33744,0.06808236660435796
0.07,680,155.89,548,78165,-7.00428407765978,34080,0.05201677279546857
0.07,690,144.45,555,79002,-6.652540444336855,34496,0.09267791296588257
0.07,700,136.89,565,80182,-6.42320531475981,35088,0.016523460450116545
0.07,710,126.57,573,81271,-6.061574137361963,35632,0.11572843935573474
0.07,720,118.31,580,82109,-5.797186622997473,36048,0.08787146076792851
0.07,730,114.49,587,83011,-5.654246544724305,36504,0.08803618920501322
0.07,740,106.57,595,83872,-5.323899292801953,36928,0.07843398436671123
0.07,750,104.53,606,85256,-5.342955373722395,37624,0.06466705503407866
0.07,760,99.88,614,86314,-5.159903236446504,38152,0.05722625053022057
0.07,770,103.85,626,87986,-5.587402365588276,38992,0.12472088274080306
0.07,780,114.55,640,89720,-6.137544306831537,39856,0.07364479382522404
0.07,790,125.6,656,91662,-6.780380889014477,40824,0.06714588546310551
0.07,800,128.54,667,93136,-6.791609751416931,41560,0.05702997010666877
0.07,810,135.98,681,94969,-7.040115717941237,42480,0.06845067796530202
0.07,820,144.39,694,96648,-7.3001738910579865,43320,0.09783684939611703
0.07,830,150.9,706,98201,-7.506593261427174,44096,0.0667610340169631
0.07,840,154.64,716,99436,-7.611186916173345,44712,0.05943824222777039
0.07,850,162.39,732,101595,-7.670576387029963,45792,0.10012921952875331
0.07,860,179.33,752,104347,-8.163077955360938,47168,0.059600785782095045
0.07,870,189.66,772,107052,-8.063167386935223,48520,0.07528417854337022
0.07,880,198.44,792,109664,-8.202346410020537,49824,0.045925762999104336
0.07,890,198.09,806,111571,-7.693997203460622,50784,0.12199021503329277
0.07,900,203.11,820,113547,-7.7408461972241716,51768,0.10542447934858501
0.07,910,200.58,832,115127,-7.40529162216311,52560,0.05244245508220047
0.07,920,196.14,842,116362,-7.090884549868843,53176,0.055753550899680704
0.07,930,201.05,859,118406,-7.039057625278629,54200,0.1421418678946793
0.07,940,197.29,866,119265,-6.800782216345202,54632,0.06915345619199798
0.07,950,187.06,875,120401,-6.51344625778293,55200,0.0978070825804025
0.07,960,165.34,879,120981,-5.725408358053495,55488,0.07676288500078954
0.07,970,145.53,885,121705,-5.161658396472668,55848,0.06152274727355689
0.07,980,128.37,892,122601,-4.608638625510398,56296,0.05712891576695256
0.07,990,114.89,896,123160,-4.267337470475132,56576,0.055257166270166636
0.07,1000,102.74,902,123921,-4.001766737142185,56960,0.0643144670757465
0.07,1010,96.69,910,124896,-3.9819955001808762,57440,0.05617091845488176
0.07,1020,88.35,913,125297,-3.797591162552598,57648,0.04673124584951438
0.07,1030,74.45,919,125951,-3.534788268105061,57968,0.06493063212838024
0.07,1040,73.83,925,126748,-3.6150570720208486,58368,0.019450198306003585
0.07,1050,68.64,930,127365,-3.4089733423600763,58680,0.06607681946479715
0.07,1060,70.41,936,128122,-3.5385803093164405,59056,0.06970598580664955
0.07,1070,69.98,941,128803,-3.496018988069854,59400,0.057382372790016234
0.07,1080,67.71,946,129472,-3.3522050292140064,59728,0.06208262548898347
0.07,1090,68.45,952,130105,-3.380094548626257,60048,0.05186634571873583
0.07,1100,68.75,958,130896,-3.306750474409301,60440,0.04561908249161206
0.07,1110,70.39,967,132035,-3.3971508751911763,61016,0.07874225242994726
0.07,1120,74.85,974,132882,-3.6300779897385094,61440,0.03176692491979338
0.07,1130,78.12,981,133863,-3.819487777938343,61928,0.04974565771408379
0.07,1140,78.3,988,134678,-3.8494297746605253,62336,0.08394587042857893
0.07,1150,80.53,995,135518,-3.9192736083183,62752,0.03240687056677416
0.07,1160,81.65,1002,136387,-3.9784103969339966,63192,0.11310872697504237
0.07,1170,85.15,1010,137418,-4.199802282770965,63704,0.039989576616790146
0.07,1180,92.42,1021,138814,-4.538754770804166,64400,0.0350833919364959
0.07,1190,95.41,1028,139746,-4.708705496987218,64872,0.05663931916933507
0.07,1200,100.96,1039,141092,-5.04963528674552,65544,0.049126782396342605
0.07,1210,97.47,1046,141882,-4.930464278322887,65936,0.08710863976739347
0.07,1220,99.43,1054,142925,-5.125926494570013,66456,0.053441489464603364
0.07,1230,96.4,1059,143603,-4.977997465758123,66800,0.032980099495034665
0.07,1240,96.38,1066,144416,-4.974102806666329,67200,0.04494675464229658
0.07,1250,97.22,1073,145340,-5.07995488894429,67664,0.07165014068596065
0.07,1260,96.11,1079,146098,-5.096854115346184,68048,0.10699560772627592
0.07,1270,95.44,1087,147062,-5.078068380584108,68528,0.04614831315120682
0.07,1280,89.12,1093,147826,-4.767749725662376,68912,0.06165039393818006
0.07,1290,87.92,1099,148638,-4.729819788319043,69312,0.058171023323666304
0.07,1300,84.34,1107,149626,-4.604719853252792,69808,0.047924360900651664
0.07,1310,82.63,1112,150245,-4.506556532058742,70120,0.12595037394203246
0.07,1320,79.58,1118,150983,-4.287607148278368,70488,0.07646998256677762
0.07,1330,80.52,1124,151755,-4.327878558057617,70872,0.10671990230912343
0.07,1340,79.79,1130,152495,-4.294960418275667,71240,0.0798766384832561
0.07,1350,80.42,1138,153482,-4.272518813773419,71736,0.05929384275805205
0.07,1360,82.09,1145,154407,-4.3350398448374605,72200,0.041037216782569885
0.07,1370,82.83,1154,155445,-4.341635909466172,72720,0.09120560821611434
0.07,1380,93.04,1168,157230,-4.812853285507743,73608,0.07440333813428879
0.07,1390,103.54,1183,159092,-5.275737711793543,74544,0.1055510260630399
0.07,1400,114.58,1198,161184,-5.673356083155948,75584,0.11327496985904872
0.07,1410,128.02,1213,163147,-6.2342028158849905,76568,0.07874095812439919
0.07,1420,143.18,1230,165401,-6.954270792271903,77696,0.09102097107097507
0.07,1430,150.8,1243,166935,-7.308014352847656,78464,0.083056103088893
0.07,1440,161.65,1257,168760,-7.820030051832541,79376,0.08847193047404289
0.07,1450,161.49,1265,169731,-7.8111842288213325,79864,0.0852124426746741
0.07,1460,174.51,1283,171958,-8.403257839897982,80976,0.037411951809190214
0.07,1470,180.71,1296,173616,-8.749757913903482,81800,0.06176526891067624
0.07,1480,174.86,1304,174816,-8.489118165740868,82400,0.07074201514478773
0.07,1490,172.23,1317,176415,-8.314877629176102,83200,0.08440688147675246
0.07,1500,166.38,1329,177922,-8.050127899326554,83960,0.051304595777764916
0.07,1510,161.46,1340,179393,-7.868278725137796,84696,0.09803153038956225
0.07,1520,151.41,1350,180642,-7.374574829002415,85320,0.11154259322211146
0.07,1530,145.68,1358,181603,-7.132084015090431,85800,0.08389748469926417
0.07,1540,149.86,1375,183846,-7.389289873167525,86920,0.06701511796563864
0.07,1550,165.0,1393,186331,-8.23693549923445,88160,0.07120632473379374
0.07,1560,157.02,1404,187760,-7.91599111424354,88872,0.07863250467926264
0.07,1570,150.29,1411,188745,-7.557873410795606,89368,0.12738163257017732
0.07,1580,151.88,1422,190104,-7.635591615925806,90048,0.09351756726391613
0.07,1590,153.44,1436,191859,-7.772726001758039,90928,0.08198317210189998
0.07,1600,149.98,1446,193020,-7.666085900778162,91504,0.058016813825815916
0.07,1610,152.03,1459,194696,-7.728536155129197,92344,0.07589677441865206
0.07,1620,157.3,1474,196472,-7.922562733415904,93232,0.04878658289089799
0.07,1630,170.09,1491,198712,-8.491666166813808,94352,0.07181388954631984
