rollout/exploration_rate,time/time_elapsed,time/episode,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/n_updates
0.9905,0,0,,,,
0.981,0,0,,,,
0.9715,0,0,,,,
0.962,0,0,,,,
0.9524999999999999,0,0,,,,
0.943,0,0,,,,
0.9335,0,0,,,,
0.9239999999999999,0,0,,,,
0.9145,0,0,,,,
0.9049999999999999,0,0,,,,
0.8955,0,0,,,,
0.8859999999999999,0,0,,,,
0.8765,0,0,,,,
0.8669999999999999,0,0,,,,
0.8574999999999999,0,0,,,,
0.8479999999999999,0,0,,,,
0.8384999999999998,0,1,-0.6335143365575054,16.0,,
0.8289999999999998,0,2,-0.3167571682787527,8.0,,
0.8194999999999999,0,2,-0.3167571682787527,8.0,,
0.8099999999999998,0,2,-0.3167571682787527,8.0,,
0.8004999999999999,0,2,-0.3167571682787527,8.0,,
0.7909999999999998,0,2,-0.3167571682787527,8.0,,
0.7814999999999999,0,2,-0.3167571682787527,8.0,,
0.7719999999999998,0,2,-0.3167571682787527,8.0,,
0.7624999999999997,0,2,-0.3167571682787527,8.0,,
0.7529999999999998,0,2,-0.3167571682787527,8.0,,
0.7434999999999998,0,2,-0.3167571682787527,8.0,,
0.7339999999999998,0,2,-0.3167571682787527,8.0,,
0.7244999999999998,0,2,-0.3167571682787527,8.0,,
0.7149999999999997,0,2,-0.3167571682787527,8.0,,
0.7054999999999998,0,2,-0.3167571682787527,8.0,,
0.6959999999999997,0,2,-0.3167571682787527,8.0,,
0.6864999999999998,0,2,-0.3167571682787527,8.0,,
0.6769999999999997,0,2,-0.3167571682787527,8.0,,
0.6674999999999998,0,2,-0.3167571682787527,8.0,,
0.6579999999999997,0,2,-0.3167571682787527,8.0,,
0.6484999999999997,0,2,-0.3167571682787527,8.0,,
0.6389999999999998,0,2,-0.3167571682787527,8.0,,
0.6294999999999997,0,2,-0.3167571682787527,8.0,,
0.6199999999999997,0,2,-0.3167571682787527,8.0,,
0.6104999999999997,0,2,-0.3167571682787527,8.0,,
0.6009999999999998,0,2,-0.3167571682787527,8.0,,
0.5914999999999997,0,2,-0.3167571682787527,8.0,,
0.5819999999999996,0,2,-0.3167571682787527,8.0,,
0.5724999999999996,0,2,-0.3167571682787527,8.0,,
0.5629999999999997,0,3,-0.6940781665201777,14.333333333333334,,
0.5534999999999997,0,3,-0.6940781665201777,14.333333333333334,,
0.5439999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.5344999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.5249999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.5154999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.5059999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.4964999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.48699999999999966,0,3,-0.6940781665201777,14.333333333333334,,
0.4774999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.4679999999999995,0,3,-0.6940781665201777,14.333333333333334,,
0.4584999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.4489999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.43950000000000067,0,3,-0.6940781665201777,14.333333333333334,,
0.4299999999999995,0,3,-0.6940781665201777,14.333333333333334,,
0.42050000000000054,0,3,-0.6940781665201777,14.333333333333334,,
0.4109999999999996,0,3,-0.6940781665201777,14.333333333333334,,
0.40150000000000063,0,3,-0.6940781665201777,14.333333333333334,,
0.39199999999999957,0,3,-0.6940781665201777,14.333333333333334,,
0.3825000000000006,0,3,-0.6940781665201777,14.333333333333334,,
0.37299999999999955,0,3,-0.6940781665201777,14.333333333333334,,
0.3635000000000006,0,3,-0.6940781665201777,14.333333333333334,,
0.3539999999999994,0,3,-0.6940781665201777,14.333333333333334,,
0.3445000000000005,0,3,-0.6940781665201777,14.333333333333334,,
0.3349999999999994,0,3,-0.6940781665201777,14.333333333333334,,
0.32550000000000046,0,3,-0.6940781665201777,14.333333333333334,,
0.3160000000000006,0,3,-0.6940781665201777,14.333333333333334,,
0.30650000000000055,0,3,-0.6940781665201777,14.333333333333334,,
0.2970000000000005,0,3,-0.6940781665201777,14.333333333333334,,
0.28750000000000053,0,3,-0.6940781665201777,14.333333333333334,,
0.27800000000000047,0,3,-0.6940781665201777,14.333333333333334,,
0.2685000000000005,0,3,-0.6940781665201777,14.333333333333334,,
0.25900000000000045,0,3,-0.6940781665201777,14.333333333333334,,
0.2495000000000004,0,3,-0.6940781665201777,14.333333333333334,,
0.24000000000000044,0,3,-0.6940781665201777,14.333333333333334,,
0.23050000000000037,0,3,-0.6940781665201777,14.333333333333334,,
0.22100000000000053,0,3,-0.6940781665201777,14.333333333333334,,
0.21150000000000047,0,3,-0.6940781665201777,14.333333333333334,,
0.2020000000000004,0,3,-0.6940781665201777,14.333333333333334,,
0.19250000000000045,0,3,-0.6940781665201777,14.333333333333334,,
0.18300000000000038,0,3,-0.6940781665201777,14.333333333333334,,
0.17350000000000043,0,3,-0.6940781665201777,14.333333333333334,,
