rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
-9.960897932925969,163867,800,0.07,809,282.05,0.03395256035946659,76928
-10.211984723481068,166752,810,0.07,824,288.76,0.00021039129387645517,78368
-10.211728168985106,169752,820,0.07,840,288.76,0.022968259821936954,79872
-10.199263717808623,172707,830,0.07,855,288.31,0.03431813701899955,81352
-10.28272353086691,175630,840,0.07,872,289.8,0.034387587271339726,82808
-10.329888813661318,178479,850,0.07,887,292.82,0.011613413515078719,84232
-10.316888554426159,181479,860,0.07,903,292.82,0.02306590309672174,85736
-10.137647318139285,184072,870,0.07,916,288.83,0.00017738964470481733,87032
-10.075598558807705,187072,880,0.07,931,288.83,0.023325874430156546,88528
-9.95021255722621,189773,890,0.07,945,285.84,0.03480854950430512,89880
-10.053608998896454,192773,900,0.07,961,288.06,0.011803650783804187,91384
-10.086748453648084,195773,910,0.07,976,289.21,0.011721860384568572,92880
-10.05946961008385,198773,920,0.07,992,289.21,0.00017720098730933387,94384
