rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
-2.644568342053016,581,110572,71.42,1470,0.07,0.09087082638870925,50280
-2.4315814549916057,584,111146,65.9,1480,0.07,0.12592587620019913,50568
-2.4953386635323334,588,111784,68.08,1490,0.07,0.10580147337168455,50888
-2.43960307115548,592,112452,65.81,1500,0.07,0.07503746956354007,51224
-2.666358000170549,599,113772,72.77,1510,0.07,0.07254871056647971,51880
-2.704424464002667,603,114388,74.38,1520,0.07,0.05050110729644075,52192
-2.654527942218504,607,115094,72.97,1530,0.07,0.1307993033551611,52544
-2.551959453982332,609,115554,69.69,1540,0.07,0.10869512311182916,52776
-2.6474117814324827,615,116634,72.41,1550,0.07,0.12011849752161652,53312
-2.6581500215514406,618,117128,72.51,1560,0.07,0.15806659194640815,53560
-2.65212335154349,622,117857,71.85,1570,0.07,0.07596067455597222,53928
-2.6533464493942693,625,118435,71.89,1580,0.07,0.11500520928530023,54216
-2.931886655110002,634,119824,79.4,1590,0.07,0.08399268466746435,54904
-3.0992680306974387,640,120928,83.76,1600,0.07,0.12761403061449528,55456
-3.1618324188452145,648,122368,84.96,1610,0.07,0.07755419029854238,56176
-3.330105118005103,654,123457,89.69,1620,0.07,0.12137724529020488,56728
-3.8023696251825596,666,125511,103.17,1630,0.07,0.10764923226088285,57752
-4.195681760255287,675,127105,114.51,1640,0.07,0.05734838341595605,58552
-4.276805793795839,682,128402,116.68,1650,0.07,0.05730219293036498,59200
-4.4283437831056025,687,129327,120.99,1660,0.07,0.12030459428206086,59656
-4.593837132007423,694,130547,125.9,1670,0.07,0.06825249915709719,60272
-4.760268494402984,700,131624,130.89,1680,0.07,0.11960930417990312,60808
-4.830102737218304,709,133197,132.73,1690,0.07,0.09257652529049665,61592
-4.994202187528818,719,134967,139.39,1700,0.07,0.12626377143897116,62480
-5.07907642893195,728,136687,142.19,1710,0.07,0.03783048375044018,63336
-4.97040298668154,732,137443,138.86,1720,0.07,0.150423149112612,63720
-4.596767929094527,738,138425,128.14,1730,0.07,0.08947210450423881,64208
-4.441283885289814,744,139596,123.91,1740,0.07,0.1096241200575605,64792
-4.230977011303863,748,140284,117.82,1750,0.07,0.1076119476929307,65136
-4.24885344078,753,141223,117.96,1760,0.07,0.03206331830006093,65608
-4.080092336259924,758,142001,113.54,1770,0.07,0.11263649398460984,66000
-3.9704115359515235,762,142774,110.5,1780,0.07,0.07302450248971581,66384
-3.875683952054495,769,144128,108.31,1790,0.07,0.07430512842256576,67056
-3.5742637599694733,774,144994,99.27,1800,0.07,0.10013596928911284,67496
-3.514103850689156,783,146642,98.55,1810,0.07,0.12909900303930044,68320
-3.4986782437757005,788,147432,98.89,1820,0.07,0.11340235359966755,68712
-3.4160399722595027,793,148191,96.66,1830,0.07,0.10623638844117522,69088
-3.379072976680458,798,149150,94.54,1840,0.07,0.08735789195634425,69568
-3.544576371639906,804,150293,99.09,1850,0.07,0.07931782107334584,70144
-3.46428196613829,809,151024,97.01,1860,0.07,0.05470705189509317,70504
-3.5329919657936477,814,151956,98.55,1870,0.07,0.11455419193953276,70976
-3.5103371141067394,818,152626,97.52,1880,0.07,0.08214730536565185,71312
-3.289122249656052,822,153393,91.65,1890,0.07,0.09733243775554001,71696
-3.2548047468038375,826,154103,90.09,1900,0.07,0.09480924438685179,72048
-3.0974450925649717,830,154853,81.11,1910,0.07,0.11588073614984751,72424
-3.1867171506504537,836,155826,82.94,1920,0.07,0.10035851271823049,72912
-3.16050002742273,839,156442,81.51,1930,0.07,0.07583127141697332,73216
-3.3233561861456327,847,157915,86.65,1940,0.07,0.09895021351985633,73952
-3.4124217649159236,855,159356,89.63,1950,0.07,0.08450625801924616,74672
-3.664759447092968,863,160777,96.53,1960,0.07,0.10222349560353905,75384
-3.6184869160998856,867,161515,94.59,1970,0.07,0.07275212823878974,75752
-3.773589239682926,873,162624,98.98,1980,0.07,0.11790277250111103,76304
-3.9187583683240246,880,163799,103.06,1990,0.07,0.06937321624718606,76896
-3.9338283193239985,884,164528,103.25,2000,0.07,0.0750344815896824,77256
-3.8574349790214253,889,165433,104.8,2010,0.07,0.07668347522849217,77712
-4.009475190937316,897,166863,109.37,2020,0.07,0.096560112782754,78424
-4.286839579889893,905,168328,117.86,2030,0.07,0.07421198452357203,79160
-4.184703101690018,913,169601,115.86,2040,0.07,0.06376727120368741,79800
-4.0250470564177485,919,170609,111.53,2050,0.07,0.057650079310406,80304
-3.91212462269979,925,171823,109.46,2060,0.07,0.06513183237984776,80904
-4.093758971336535,933,173177,115.62,2070,0.07,0.047813700133701786,81584
-4.359868076673425,943,175102,123.78,2080,0.07,0.11505642556585371,82544
-4.541236687111025,953,176818,129.19,2090,0.07,0.06424113910179585,83408
-4.995417580321296,965,178952,143.24,2100,0.07,0.13436122448183596,84472
-5.463071542527765,978,181273,157.4,2110,0.07,0.05761965742567554,85632
-5.580986867071552,987,183060,160.97,2120,0.07,0.12290711747482419,86528
-5.7493885576363075,999,185092,166.64,2130,0.07,0.1035948561038822,87544
-5.945073920671696,1008,186837,171.36,2140,0.07,0.10939673718530685,88416
-6.253355659270061,1019,188719,180.1,2150,0.07,0.05006916250567883,89352
-6.350982793571729,1027,190160,182.37,2160,0.07,0.07408233755268157,90072
-6.42526609332111,1035,191644,183.67,2170,0.07,0.08135396160650998,90816
-6.2834210729613345,1043,193012,178.1,2180,0.07,0.08823365162243135,91504
-6.131169795285775,1049,194101,171.83,2190,0.07,0.06606784043833613,92048
-5.7572633508992705,1054,195013,159.61,2200,0.07,0.08317389065632597,92504
-5.55494530247749,1063,196570,151.97,2210,0.07,0.09868583950446919,93280
-5.137595247968469,1066,197116,139.56,2220,0.07,0.12066673126537353,93552
-4.734876130964317,1070,197887,126.95,2230,0.07,0.08294111787108704,93936
-4.385238841357251,1075,198622,116.85,2240,0.07,0.0712734823464416,94304
-3.9897628874734177,1079,199275,104.56,2250,0.07,0.03732221576501615,94632
-3.7110994549087493,1082,199898,96.38,2260,0.07,0.11578670667950064,94944
