rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.07,1170,856,11.328064104186002,168485,237.11,0.06014551546104485,79240
0.07,1180,869,11.915062601017832,170981,247.19,0.046966960006102454,80488
0.07,1190,884,11.970151366850153,173754,248.12,0.03106760184164159,81872
0.07,1200,897,11.774680398607188,176244,244.66,0.06040888365532737,83120
0.07,1210,907,11.574453340180971,178067,240.11,0.01646265598537866,84032
0.07,1220,919,11.493148976908467,180305,236.21,0.04525969899259508,85152
0.07,1230,927,11.351295428499117,181858,230.88,0.015870822258875705,85928
0.07,1240,932,10.669543803533793,182892,216.59,0.0018207746106781997,86440
0.07,1250,942,10.385434717703268,184632,209.42,0.09000029684102628,87312
0.07,1260,948,9.820799595286898,185906,197.55,0.044343945402943064,87952
0.07,1270,958,9.625374645427842,187792,192.07,0.07536027215974173,88888
0.07,1280,973,10.251525038738034,190521,194.4,0.015962498313456308,90256
0.07,1290,988,10.836824094114386,193239,193.85,0.04534500851150369,91616
0.07,1300,1002,11.487989238467389,195963,196.19,0.044597449123102706,92976
0.07,1310,1017,12.05354240011162,198693,205.26,0.04548749527748441,94344
