rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
-2.9965190008826297,92,25221,61.49,300,0.41361174999999994,0.13280936086084694,7608
-3.00204146628574,95,25720,61.45,310,0.40200999999999987,0.06967017950955778,7856
-3.06129056969999,99,26434,62.67,320,0.38540950000000007,0.09842562722042203,8216
-3.03674166080052,104,27362,63.5,330,0.36383350000000025,0.08474756451323628,8680
-3.0638683750625466,108,28057,64.4,340,0.34767475000000014,0.07627708243671805,9024
-3.09772395475174,113,28881,66.03,350,0.32851675000000014,0.11139576975256205,9440
-3.241665554576922,119,29872,69.71,360,0.3054760000000003,0.08072090707719326,9928
-3.5655244058767317,125,31081,78.26,370,0.27736675,0.0479419530602172,10536
-3.5790305874968023,130,31929,80.1,380,0.25765074999999993,0.09907394554466009,10960
-3.7770033323921,138,33249,85.93,390,0.22696075000000027,0.067299370537512,11624
-3.8293697172565175,144,34202,88.81,400,0.20480350000000003,0.10217175632715225,12096
-3.9144865222485343,148,35028,92.08,410,0.1855990000000003,0.09077230433467776,12512
-4.111582629976212,156,36399,98.65,420,0.1537232500000001,0.09642765251919627,13192
-4.197167989439473,164,37723,102.61,430,0.1229402500000003,0.10531066008843482,13856
-4.366791924175752,171,39087,109.3,440,0.09122724999999998,0.065932497382164,14536
-4.51871576911137,179,40509,115.28,450,0.07,0.10558014397975057,15248
-4.546399155793093,186,41836,118.64,460,0.07,0.07989899499807507,15912
-4.572044302529559,195,43315,121.34,470,0.07,0.08842411637306213,16656
-4.629956815355462,201,44438,124.09,480,0.07,0.0677233348833397,17216
-4.369382327270592,205,45206,118.57,490,0.07,0.06799029815010726,17600
-4.329990619683525,210,46092,117.9,500,0.07,0.046609305893070996,18040
-4.488772433915065,217,47387,122.59,510,0.07,0.07170081452932209,18688
-4.385416415144273,222,48431,119.32,520,0.07,0.05029226059559733,19208
-4.410844710917631,229,49697,118.74,530,0.07,0.05939810385461897,19848
-4.511004795284827,237,51107,119.2,540,0.07,0.042698074714280665,20552
-4.421871715199979,243,52128,115.19,550,0.07,0.037381970207206905,21056
-4.458072837342216,249,53349,114.13,560,0.07,0.048895854561124,21672
-4.125560031984113,252,53794,103.79,570,0.07,0.061504609882831573,21896
-4.004537780037734,256,54529,99.91,580,0.07,0.0660870093270205,22264
-4.057293253100242,260,55361,100.55,590,0.07,0.0547502456465736,22680
-4.0009167095311815,264,56090,98.98,600,0.07,0.04122658004052937,23040
-3.741413283694279,267,56714,92.27,610,0.07,0.03575515502598137,23352
-3.575062494294807,271,57388,88.57,620,0.07,0.09808499517384917,23688
-3.2958261905819017,275,58090,82.93,630,0.07,0.05327407305594534,24040
-3.008729194813293,280,58996,77.89,640,0.07,0.053437705733813345,24496
-2.9286710756233334,285,59912,76.84,650,0.07,0.09585122903808951,24952
-2.7532214028323607,290,60818,73.69,660,0.07,0.06455414756783284,25408
-2.673698836973778,292,61162,72.68,670,0.07,0.05164381756912917,25576
-2.8331261816188054,299,62507,78.78,680,0.07,0.10269718070048839,26248
-2.962748174599268,307,63895,84.34,690,0.07,0.06540447927545756,26944
-2.970249117334554,311,64619,84.29,700,0.07,0.06999203923624009,27304
-2.9758713470197424,315,65252,84.38,710,0.07,0.05233232822502032,27624
-3.044980933353807,320,66106,86.18,720,0.07,0.05263055581599474,28048
-2.9670114803641816,322,66548,83.58,730,0.07,0.09069006284698844,28272
-3.0549541343534425,328,67611,85.15,740,0.07,0.04218741899239831,28800
-3.2354751981022907,335,69046,90.34,750,0.07,0.05909767118282616,29520
-3.3918891638062716,343,70344,94.26,760,0.07,0.08113051403779536,30168
-3.988096948527996,353,72200,109.38,770,0.07,0.05032682965975255,31096
-3.9848154585172595,359,73341,107.34,780,0.07,0.10655924590537325,31664
-3.7232196281235033,362,73884,98.89,790,0.07,0.09272156929364428,31936
-3.6160354317503796,365,74423,97.04,800,0.07,0.06834124389570206,32208
-3.5896434726139663,369,75094,97.42,810,0.07,0.05418470609583892,32544
-3.507081234644997,372,75732,95.26,820,0.07,0.035353449668036774,32864
-3.578346316532551,376,76350,97.02,830,0.07,0.08203113044146448,33168
-3.3910949296659796,378,76863,91.52,840,0.07,0.08354387094732374,33424
-2.9978198508137286,380,77205,80.59,850,0.07,0.05721995822386816,33600
-2.6710386372886945,382,77630,71.86,860,0.07,0.06218727465602569,33808
-2.130502018368693,385,78132,58.32,870,0.07,0.07745923876063898,34064
-1.8898119213629556,388,78661,52.2,880,0.07,0.06844779709354043,34328
-1.8719200614113627,390,79120,51.36,890,0.07,0.06913561912369914,34552
-1.8732111375375524,393,79575,50.52,900,0.07,0.0890558150713332,34784
-1.8526868121847548,396,80131,49.37,910,0.07,0.0787563399062492,35064
-1.8148665012219865,399,80635,48.03,920,0.07,0.09744067880092189,35312
-1.7803828523117573,402,81244,47.94,930,0.07,0.09404117724625394,35616
-1.8727663663500456,406,82002,50.39,940,0.07,0.08426969149149954,36000
-2.034889759426933,411,82852,55.47,950,0.07,0.09352265633060597,36424
-2.226554500371706,417,83812,60.82,960,0.07,0.08494795096339658,36904
-2.5977127517576433,425,85333,71.01,970,0.07,0.1043104559648782,37664
-2.7339168458337273,430,86266,75.05,980,0.07,0.08622220496181399,38128
-2.76685387874208,434,86876,76.56,990,0.07,0.08521280740387738,38432
-2.8689934705710165,438,87647,79.72,1000,0.07,0.07695242643239908,38816
-2.887657001417931,441,88209,79.78,1010,0.07,0.0433996637002565,39104
-2.8835009427436233,444,88713,79.78,1020,0.07,0.11805275082588196,39352
-2.909419053402751,448,89367,80.23,1030,0.07,0.08993191533954814,39680
-2.8797340985346267,452,90089,79.87,1040,0.07,0.10378513694740832,40040
-2.865904838627163,455,90832,78.8,1050,0.07,0.05019074346637353,40408
-2.7641902078734257,459,91502,75.9,1060,0.07,0.10961815965129063,40744
-2.5103527227479243,463,92293,68.6,1070,0.07,0.10531424800865352,41144
-2.349987229531063,466,92756,63.9,1080,0.07,0.09861782670486718,41376
-2.265911407359703,467,93048,60.72,1090,0.07,0.1049562911503017,41520
-2.192540047687422,470,93576,58.29,1100,0.07,0.08510719955665991,41784
-2.1568471245340435,473,94010,57.01,1110,0.07,0.07249149511335418,42000
-2.2717943587945246,478,94820,60.07,1120,0.07,0.08047888131113723,42408
-2.2884532285105186,481,95454,59.87,1130,0.07,0.09091792948311195,42720
-2.212423749765027,484,95960,57.71,1140,0.07,0.10664661484770477,42976
-2.2675482384287085,489,96870,59.38,1150,0.07,0.09896754170767963,43432
-2.5510946911910906,497,98338,67.36,1160,0.07,0.056849990534828976,44168
-2.600944394839684,502,99204,68.11,1170,0.07,0.061628538358490914,44600
-2.7817246741101003,507,100143,72.87,1180,0.07,0.050555797351989895,45064
-2.909843662908189,511,100857,77.09,1190,0.07,0.10592279070988297,45424
-3.0253384856422643,516,101737,80.61,1200,0.07,0.08425933675607666,45864
-3.114674548397506,520,102441,83.31,1210,0.07,0.1070317366393283,46216
-3.058947418342838,523,103093,81.73,1220,0.07,0.08737658310565166,46544
-3.010213417619247,526,103595,80.41,1230,0.07,0.08081092537031509,46792
-3.0464198847021176,529,104164,81.04,1240,0.07,0.0956069280509837,47080
-3.102176772133526,535,105172,82.02,1250,0.07,0.1024728191550821,47584
-2.9882274936008577,541,106313,78.75,1260,0.07,0.07305883045773953,48152
-3.035589379586223,546,107336,80.32,1270,0.07,0.061640149680897593,48664
-3.2630974956979246,554,108853,86.1,1280,0.07,0.1142695932649076,49424
-3.4323815777440614,560,109994,90.37,1290,0.07,0.04844237177167088,49992
-3.469907731689592,565,110926,90.89,1300,0.07,0.06698791240341961,50456
-3.488729405550592,569,111627,90.86,1310,0.07,0.04718248191056773,50808
-3.4651299708765304,572,112175,89.82,1320,0.07,0.13529886025935411,51080
-3.933942047426369,581,113854,101.59,1330,0.07,0.08068656583782285,51920
-4.249064033623053,588,115249,109.85,1340,0.07,0.09128043765667826,52624
-4.258365569606425,593,116299,110.27,1350,0.07,0.02825192513410002,53144
-4.3658128184860105,601,117621,112.08,1360,0.07,0.10504598030820489,53808
-4.598376154695666,609,119198,117.62,1370,0.07,0.08327214559540153,54592
-4.589188884945724,617,120691,117.38,1380,0.07,0.07204162690322846,55344
-4.604477266938059,622,121824,117.3,1390,0.07,0.08257481921464205,55904
-4.674782742181265,628,122959,119.33,1400,0.07,0.10533002053853124,56472
-4.709963170909034,633,123757,120.3,1410,0.07,0.05532793566817418,56872
-4.767449573854254,636,124462,121.87,1420,0.07,0.14057597145438194,57224
-4.367697403060371,640,125154,112.0,1430,0.07,0.07641678408253938,57576
-4.067615625293407,643,125738,103.89,1440,0.07,0.09442057437263429,57864
-3.9163704752895585,646,126360,99.61,1450,0.07,0.056600216310471296,58176
-3.6327556304606468,650,127046,93.25,1460,0.07,0.060183260357007384,58520
-3.316904667530467,655,127886,85.88,1470,0.07,0.10625485423952341,58936
-3.040841406550973,660,128691,79.0,1480,0.07,0.0876071109669283,59344
-2.864721244993089,663,129399,74.75,1490,0.07,0.11973254894837737,59696
-2.6797361337345795,667,130048,69.89,1500,0.07,0.09698549937456846,60016
-2.5835419333959377,670,130663,68.06,1510,0.07,0.06960418267408386,60328
-2.7080367575580495,676,131811,72.49,1520,0.07,0.09675357630476356,60904
-2.76805072131183,681,132720,74.66,1530,0.07,0.13231098465621471,61352
-2.9175605167704846,686,133713,78.75,1540,0.07,0.101709003909491,61856
-3.288962001814673,695,135442,89.82,1550,0.07,0.05564529343973845,62720
-3.6630775026480773,704,137157,100.11,1560,0.07,0.056595537811517715,63576
-3.763699712811793,710,138213,102.27,1570,0.07,0.08252707053907216,64104
-3.9213078588180883,716,139399,106.08,1580,0.07,0.11248774261912331,64696
-4.277298117550177,725,141074,115.75,1590,0.07,0.1028673555701971,65536
-4.524057236976827,732,142416,122.68,1600,0.07,0.05961075390223414,66200
-4.7181937484519825,738,143568,128.05,1610,0.07,0.10290701035410166,66776
-4.6326430822887055,742,144448,125.37,1620,0.07,0.05292830022517592,67216
-4.708176846960194,748,145548,127.28,1630,0.07,0.11362547043245286,67768
-4.702965040913346,754,146671,128.58,1640,0.07,0.10858945141080767,68328
-4.58131418126916,762,148095,125.53,1650,0.07,0.10307393968105316,69040
-4.350208395104295,767,149145,118.88,1660,0.07,0.09542054613120854,69568
-4.400266984803853,774,150377,120.64,1670,0.07,0.09448486228939146,70184
-4.422283876054346,780,151659,121.6,1680,0.07,0.10508043342269957,70824
-4.3552333007517605,789,153248,120.74,1690,0.07,0.09835727466270328,71616
-4.453015356497178,797,154901,123.85,1700,0.07,0.0668971900595352,72448
-4.400464252601307,802,155902,122.34,1710,0.07,0.08116338774561882,72944
-4.391139266531284,807,156729,121.81,1720,0.07,0.07080443017184734,73360
-4.3795965537099075,812,157807,121.59,1730,0.07,0.07484941557049751,73896
-4.2388867769820635,816,158471,117.0,1740,0.07,0.09220805764198303,74232
-3.995279238459456,820,159167,109.72,1750,0.07,0.09677356958854944,74576
-4.126360314068983,827,160539,112.94,1760,0.07,0.09970943536609411,75264
-4.295406061391805,836,162313,118.36,1770,0.07,0.10594152845442295,76152
-4.210992204865269,842,163408,116.49,1780,0.07,0.07145202881656587,76696
-4.114358366186994,849,164738,113.9,1790,0.07,0.15065867779776454,77368
-3.979404035920625,855,166015,110.14,1800,0.07,0.09630167903378606,78000
-4.351463768430053,866,167998,119.96,1810,0.07,0.11790343653410673,78992
-4.269775391508822,869,168561,117.32,1820,0.07,0.06578662618994713,79280
-4.289620648831019,874,169587,116.8,1830,0.07,0.1067393310368061,79792
-4.364864518127875,878,170398,118.27,1840,0.07,0.07197922095656395,80192
-4.436111056169312,883,171229,119.62,1850,0.07,0.12487984541803598,80608
-4.284693977588158,888,172111,114.72,1860,0.07,0.0911070154979825,81048
-4.153768056067831,894,173381,109.68,1870,0.07,0.10177551489323378,81688
-4.148013442785092,900,174377,108.69,1880,0.07,0.11719201318919659,82184
-4.237557235741088,907,175763,109.25,1890,0.07,0.08039604313671589,82880
-4.731120997346712,920,178268,121.53,1900,0.07,0.09135425183922052,84128
-5.052431557040686,934,180772,126.74,1910,0.07,0.11148247448727489,85384
-6.068969655201162,948,183552,148.91,1920,0.07,0.11262756632640958,86768
-7.334239893978838,964,186552,168.65,1930,0.07,0.0845735939219594,88272
-8.374996297223387,977,189060,185.62,1940,0.07,0.10302690416574478,89528
-9.180530489553593,990,191399,200.7,1950,0.07,0.0909854480996728,90696
-9.984247322461444,1003,193959,217.48,1960,0.07,0.07564189750701189,91976
-10.6559401039672,1018,196689,232.08,1970,0.07,0.07441291073337197,93344
-11.346024580871145,1032,199381,249.04,1980,0.07,0.08146681333892047,94688
