rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,train/n_updates,train/loss
-3.075650633459449,59924,424,0.07,570,62.56,24960,0.06401183141861111
-3.3491265627276774,60975,433,0.07,580,68.32,25480,0.1351458402350545
-3.8325009088621425,62453,446,0.07,590,78.07,26224,0.09790534799685702
-4.050518144098181,63625,458,0.07,600,82.43,26808,0.08081827079877257
-4.44121370259034,64964,469,0.07,610,90.68,27480,0.1316930513130501
-4.5230222568956755,65632,476,0.07,620,93.17,27808,0.04218328802380711
-4.27027280587428,66105,480,0.07,630,88.61,28048,0.08059626695467159
-4.313243482972942,66780,486,0.07,640,89.61,28384,0.08918314799666405
-4.585608891814162,67714,494,0.07,650,93.52,28856,0.10981948883272707
-4.358381749516043,68022,498,0.07,660,88.75,29008,0.0815174647141248
-4.148997017172829,68457,502,0.07,670,84.33,29224,0.09063559590140358
-3.9287694944841434,69033,507,0.07,680,79.58,29512,0.118866759352386
-3.6438143945025594,69907,515,0.07,690,73.54,29952,0.149494020617567
-3.50150981729963,70713,523,0.07,700,69.88,30352,0.07162517064716667
-3.298593998845819,71690,531,0.07,710,66.26,30840,0.058409238583408296
-3.467494193062746,72574,538,0.07,720,68.42,31280,0.07119247817900032
-3.635883880477694,73231,545,0.07,730,70.26,31608,0.07870774518232793
-3.653955150948694,73933,552,0.07,740,70.53,31960,0.09042820485774428
-3.822131352328875,75281,563,0.07,750,74.67,32640,0.07074136915616691
-4.187109482655132,76264,573,0.07,760,81.42,33128,0.04379191086627543
-4.766667386864639,77843,587,0.07,770,92.86,33920,0.09722999425139278
-5.023493342650013,78936,597,0.07,780,98.03,34464,0.12409746606135741
-5.2345460150290455,80222,608,0.07,790,102.15,35104,0.1430853540659882
-5.649231319669935,81957,624,0.07,800,111.44,35976,0.09131503041135147
-6.315726226613058,84139,644,0.07,810,123.49,37064,0.09227151289815083
-6.718370551214207,85833,660,0.07,820,131.59,37912,0.07403388567036018
-7.4082374694857265,87988,679,0.07,830,146.57,38992,0.09185350779443979
-7.761523285684743,89312,690,0.07,840,152.79,39648,0.10473025729879737
-7.651385805996196,90451,700,0.07,850,150.7,40224,0.12941251031588763
-8.188633189279507,92182,716,0.07,860,158.18,41088,0.06048753223149106
-8.025413280935476,93511,729,0.07,870,155.68,41752,0.06594648468308151
-8.15585887641588,94782,740,0.07,880,157.46,42384,0.08176387252751738
-8.270647436387058,96279,754,0.07,890,159.57,43136,0.14903021487407386
-7.839296718420575,97189,762,0.07,900,151.32,43592,0.12256724643521011
-7.391936566187351,98676,776,0.07,910,144.37,44336,0.07263348423293792
-7.24868354651585,100231,789,0.07,920,142.98,45112,0.09037707623792812
-6.967706785364964,102125,807,0.07,930,140.37,46056,0.07381434884155169
-6.961432380378059,104063,825,0.07,940,146.51,47024,0.0721635609806981
-7.038531821775181,105626,839,0.07,950,150.75,47808,0.0836170528200455
-6.8490043124613855,107813,859,0.07,960,155.31,48904,0.048719770449679345
-6.670066180847157,108863,867,0.07,970,152.52,49424,0.09329474990954623
-6.517462494069787,110314,879,0.07,980,154.32,50152,0.08112232253188267
-6.120171043155143,111262,886,0.07,990,148.83,50624,0.12177433079341426
-6.196952625853372,112655,897,0.07,1000,153.66,51320,0.07291617285227403
-6.100807986658932,114065,908,0.07,1010,152.89,52032,0.06245700680301525
-6.382654640556966,116623,928,0.07,1020,162.92,53304,0.08496670285239816
-6.20538391864336,118040,939,0.07,1030,158.15,54016,0.04549703805241734
-6.168550184091398,119544,951,0.07,1040,153.81,54768,0.08425129609531723
-6.390356584779813,121593,968,0.07,1050,158.67,55792,0.05305675242561847
-5.863704586538928,122220,973,0.07,1060,143.07,56104,0.08509995345957577
-6.337442557604254,124419,990,0.07,1070,154.56,57208,0.10532211099052802
-6.7169011924501545,126286,1004,0.07,1080,158.72,58136,0.09368908160831779
-7.087942180623771,127904,1016,0.07,1090,165.42,58944,0.08484857445000671
-7.267660732477918,129349,1028,0.07,1100,165.94,59672,0.07562839207821526
-7.830576054942407,131813,1047,0.07,1110,176.48,60904,0.08972710347734392
-7.483916274425628,133341,1060,0.07,1120,166.18,61664,0.06557906069792807
-7.997807872560937,135664,1078,0.07,1130,175.24,62824,0.041972272301791236
-8.608675330372115,138202,1098,0.07,1140,185.58,64096,0.08122510038083419
-8.586073506794012,139914,1112,0.07,1150,182.21,64952,0.051734452426899225
-9.06519275892771,141613,1125,0.07,1160,192.93,65800,0.06264177357661538
-8.961294085124594,143380,1139,0.07,1170,188.61,66688,0.08199784043245018
-9.160749731675157,145579,1157,0.07,1180,191.93,67784,0.05011467923759483
-9.40997337250716,147622,1173,0.07,1190,196.18,68808,0.059451566950883716
-9.721930326974098,149706,1190,0.07,1200,202.57,69848,0.0945397995528765
-9.535675991161517,151590,1206,0.07,1210,196.77,70792,0.044376953737810254
-9.678120453620457,153392,1220,0.07,1220,199.51,71688,0.0922391057247296
-9.646666575032992,155562,1238,0.07,1230,197.98,72776,0.08389272075146437
-8.89419376467206,156638,1247,0.07,1240,183.36,73312,0.05195979445124976
-8.815694968376048,158239,1260,0.07,1250,182.25,74112,0.07029678989783861
-8.911573171081148,160104,1275,0.07,1260,183.91,75048,0.025281985028414056
-8.993764441376493,161887,1290,0.07,1270,184.07,75936,0.06269653353956528
-8.746868445743686,163579,1304,0.07,1280,179.0,76784,0.03633557085413486
-8.805543002162459,165691,1321,0.07,1290,179.69,77840,0.04606031090952456
-8.626441806863404,167355,1335,0.07,1300,175.49,78672,0.04508269007783383
-8.5810832271109,169258,1350,0.07,1310,175.68,79624,0.06387324532261118
-8.769203642630453,171397,1368,0.07,1320,179.05,80696,0.07829421112546697
-8.568503246221677,173407,1384,0.07,1330,177.45,81696,0.05356007130467333
-8.900138169430745,175145,1398,0.07,1340,184.07,82568,0.02587098299409263
-8.870029154589492,176667,1411,0.07,1350,183.28,83328,0.043976048080367036
-9.021135781690367,178804,1428,0.07,1360,186.0,84400,0.03395608288701624
-9.125304950320695,180975,1445,0.07,1370,189.88,85480,0.06714493499021046
-9.097875249190103,182671,1459,0.07,1380,189.92,86328,0.0030426629673456773
-9.213967875628434,184913,1477,0.07,1390,191.22,87456,0.06364893491263501
-9.21004365317068,186515,1490,0.07,1400,190.6,88256,0.03691683246870525
-9.356639592201951,188643,1508,0.07,1410,192.85,89320,0.023244541429448873
-9.200564951415585,190255,1521,0.07,1420,187.58,90120,0.04345809298683889
-9.311705122414612,192386,1538,0.07,1430,188.79,91192,0.0336200843739789
-9.47833040259667,194541,1556,0.07,1440,192.96,92264,0.09584315292886458
-9.71596261108485,196747,1574,0.07,1450,199.8,93368,0.01443502723122947
-9.881660695892885,199317,1595,0.07,1460,204.13,94656,0.044006070238538086
