rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,83.55,105060,1170,-3.636369759389405,529,47528,0.09409147966653109
0.07,78.88,105742,1180,-3.4371028427862056,533,47864,0.08391146385110915
0.07,79.75,106556,1190,-3.503642687483877,538,48272,0.09655997436493635
0.07,86.31,107924,1200,-3.8405777306930746,546,48960,0.11641328502446413
0.07,103.2,110274,1210,-4.619198951135002,560,50136,0.10177160566672683
0.07,105.03,111613,1220,-4.712785903308242,568,50800,0.07261178223416209
0.07,108.41,112722,1230,-4.922997094760966,574,51360,0.08463804377242923
0.07,117.95,114356,1240,-5.37439431065343,584,52176,0.08214148611295968
0.07,131.58,116233,1250,-6.011735248937072,595,53112,0.0736092827282846
0.07,142.4,118502,1260,-6.550496066406215,608,54248,0.08559878915548325
0.07,157.58,120918,1270,-7.263748113767215,621,55456,0.10585499741137028
0.07,175.67,123409,1280,-8.116431600925125,634,56704,0.0868567768484354
0.07,189.68,125624,1290,-8.79492070406256,646,57808,0.1270765932276845
0.07,202.31,128255,1300,-9.393976611005364,660,59120,0.09122600266709924
0.07,204.28,130802,1310,-9.563692173211457,673,60400,0.11239483952522278
0.07,217.65,133478,1320,-10.291573069913618,687,61736,0.11472284886986017
0.07,235.35,136357,1330,-11.182368835960544,702,63176,0.15174349583685398
0.07,241.82,138638,1340,-11.567114223385211,714,64312,0.1562576089054346
0.07,246.98,141031,1350,-11.856230164998987,727,65512,0.16543516516685486
0.07,247.16,143318,1360,-11.909230527414065,739,66656,0.14903827477246523
0.07,232.89,144307,1370,-11.244266751387318,744,67152,0.15802332758903503
0.07,224.45,145954,1380,-10.850761591627753,753,67976,0.14724296797066927
0.07,220.99,147823,1390,-10.68942820358099,764,68904,0.13981226179748774
0.07,217.89,150144,1400,-10.525093506638921,776,70064,0.15599699225276709
0.07,215.66,152468,1410,-10.360227634346408,788,71232,0.1710664676502347
0.07,213.32,154910,1420,-10.12262104804639,801,72448,0.15937806759029627
0.07,206.15,157072,1430,-9.664730630798552,812,73528,0.1016098028048873
0.07,208.18,159556,1440,-9.653625225320248,825,74776,0.0962128397077322
0.07,213.15,162446,1450,-10.010962496711466,840,76216,0.08182524424046278
0.07,220.28,165446,1460,-10.566616536037412,856,77720,0.06287133484147489
0.07,237.68,168175,1470,-11.48224468456504,871,79080,0.059799588518217206
0.07,248.83,170937,1480,-12.307746362566125,886,80464,0.03953563398681581
0.07,257.45,173668,1490,-12.835021151698752,900,81832,0.032509660231880844
0.07,256.83,175927,1500,-12.890083689375842,912,82960,0.03690088132862002
0.07,263.59,178927,1510,-13.25794770118416,928,84456,0.026844793814234436
0.07,266.33,181643,1520,-13.402281472061293,943,85816,0.03722680325154215
0.07,271.72,184344,1530,-13.648456498283029,957,87168,0.011599041143199429
0.07,275.14,187170,1540,-13.858238742124255,972,88584,0.03126933367457241
0.07,275.01,190047,1550,-13.595755044940395,987,90016,0.04197712379391305
0.07,269.79,192525,1560,-12.999031228256129,1000,91256,0.031198564916849136
0.07,265.29,194804,1570,-12.596149418847364,1013,92400,0.01954253710573539
0.07,260.04,197041,1580,-11.947143121238975,1025,93520,0.02945653023198247
0.07,257.88,199556,1590,-11.570658126513552,1038,94776,0.016977446881355718
