rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,1050,169269,148.53,3.927764232216549,881,79632,0.06808827220811509
0.07,1060,171186,145.98,3.859871645504535,892,80592,0.09314931801054627
0.07,1070,172584,146.72,3.847601213588807,899,81288,0.11222605354851112
0.07,1080,173628,148.54,3.9352138070262925,905,81808,0.07111076833098195
0.07,1090,175026,149.45,3.942333481334556,913,82512,0.038075474149081856
0.07,1100,176363,147.54,3.911402172872698,920,83176,0.08083087450359017
0.07,1110,177651,144.58,3.840552474130805,927,83824,0.058465839305426925
0.07,1120,179279,145.05,3.994577055597402,936,84632,0.0805848989111837
0.07,1130,181148,146.05,4.016735171567371,946,85568,0.04899990203557536
0.07,1140,182762,143.11,3.9463089186123574,955,86376,0.0487657287158072
0.07,1150,183951,145.82,4.007162451487302,961,86968,0.10937652795109898
0.07,1160,184822,135.36,3.7529889172518933,966,87408,0.06915253264014609
0.07,1170,186326,136.42,3.810814858635224,974,88160,0.026017367650638334
0.07,1180,187918,141.9,3.8991616350785723,983,88952,0.03733912011375651
0.07,1190,189768,146.42,3.999908182317704,993,89880,0.05990015703719109
0.07,1200,192290,158.27,4.255348581936135,1007,91144,0.07767492334824055
0.07,1210,193701,159.5,4.264194397807648,1014,91848,0.08906480431323871
0.07,1220,195176,157.97,4.0628299874966345,1023,92584,0.034228686621645465
0.07,1230,197232,159.84,4.07642662801822,1034,93608,0.09979698428651318
0.07,1240,199274,164.12,4.168601005258131,1045,94632,0.02606118720723316
