time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/loss
85444,0.07,17.26,428,0.5935046754380816,3240,37720,0.08776450529694557
85641,0.07,17.86,429,0.6143200095706978,3250,37816,0.08674715738743544
85835,0.07,17.75,430,0.6128286679876279,3260,37912,0.08131046313792467
85998,0.07,17.6,431,0.6093447328299681,3270,37992,0.07987308781594038
86117,0.07,17.0,432,0.5825473469715245,3280,38056,0.08649968728423119
86319,0.07,17.0,433,0.5819177541599219,3290,38152,0.07526737498119473
86521,0.07,17.31,434,0.5977278487521973,3300,38256,0.07935813441872597
86695,0.07,17.55,435,0.6119031999512194,3310,38344,0.08513940032571554
86908,0.07,17.86,436,0.6069785375345166,3320,38448,0.08326060883700848
87039,0.07,17.49,437,0.5886867608313776,3330,38512,0.08504268247634172
87239,0.07,16.95,438,0.5624115833274808,3340,38616,0.082657421939075
87414,0.07,16.73,439,0.5513040013458651,3350,38704,0.07935829740017653
87562,0.07,16.27,440,0.5226261050447999,3360,38776,0.08785133063793182
87716,0.07,16.18,441,0.5259923014596282,3370,38856,0.07872614450752735
87866,0.07,16.49,442,0.5323969559304326,3380,38928,0.08732661884278059
88027,0.07,16.08,443,0.519122655084468,3390,39008,0.07221888191998005
88204,0.07,15.83,444,0.5040491455624363,3400,39096,0.08047652151435614
88395,0.07,16.0,445,0.5065729821652735,3410,39192,0.08168805204331875
88591,0.07,15.83,446,0.5077937920628722,3420,39288,0.07432650914415717
88713,0.07,15.74,447,0.5058096120227653,3430,39352,0.0898560294881463
88891,0.07,15.52,448,0.49729738073471347,3440,39440,0.08061504829674959
89062,0.07,15.48,449,0.504870477474336,3450,39528,0.08625947777181864
89228,0.07,15.66,450,0.5077162882662686,3460,39608,0.07836419343948364
89396,0.07,15.8,451,0.508885188499458,3470,39696,0.06829656520858407
89576,0.07,16.1,452,0.520256312367874,3480,39784,0.0739729655906558
89761,0.07,16.34,453,0.5409006995410316,3490,39880,0.07195645105093718
