rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/total_timesteps,train/loss,train/n_updates
23.13,3630,942,0.07,-0.8182220997157934,126006,0.1195524011272937,58000
25.77,3640,947,0.07,-0.9296235352254368,126567,0.11769880959764123,58280
27.12,3650,950,0.07,-0.9821887112748644,126910,0.13324377592653036,58448
29.96,3660,953,0.07,-1.058423671671868,127405,0.1287613296881318,58696
31.52,3670,957,0.07,-1.0893158922899315,127799,0.1308802329003811,58896
33.74,3680,961,0.07,-1.1574782779274155,128304,0.1580441053956747,59144
35.27,3690,964,0.07,-1.2192272455830828,128695,0.14049225859344006,59344
34.67,3700,966,0.07,-1.2030753886711612,128926,0.15592601988464594,59456
36.73,3710,969,0.07,-1.2855771459835654,129299,0.10429053800180554,59648
38.47,3720,972,0.07,-1.3319897068872188,129699,0.09771101083606482,59848
38.47,3730,974,0.07,-1.3536283189531462,129953,0.1333210578886792,59976
34.91,3740,975,0.07,-1.2094301863374084,130158,0.15792269830126315,60072
37.27,3750,980,0.07,-1.2739452695546434,130737,0.1413380578160286,60368
35.29,3760,982,0.07,-1.2129896723174751,131034,0.1350573915988207,60512
34.44,3770,985,0.07,-1.2057908577397385,131343,0.13031110353767872,60664
32.07,3780,987,0.07,-1.1026619659257482,131611,0.11569463834166527,60800
30.43,3790,989,0.07,-1.033790774823005,131838,0.1476873643696308,60912
32.39,3800,992,0.07,-1.080506997367632,132265,0.15169570688158274,61128
32.57,3810,995,0.07,-1.0459886525633904,132656,0.11751097440719604,61320
30.78,3820,997,0.07,-1.0078292104860975,132877,0.10561623051762581,61432
31.02,3830,999,0.07,-1.0185775144839255,133155,0.12229219265282154,61576
31.02,3840,1001,0.07,-1.0220312671335285,133360,0.09858552366495132,61672
28.27,3850,1003,0.07,-0.935882450428334,133664,0.12644710205495358,61824
28.15,3860,1005,0.07,-0.9463335926304896,133949,0.13399173459038138,61968
27.49,3870,1007,0.07,-0.9283953068824856,134192,0.1658493485301733,62088
28.15,3880,1010,0.07,-0.9696444027290262,134526,0.13944862689822912,62256
28.39,3890,1012,0.07,-0.9687239988365168,134777,0.17007388826459646,62384
26.9,3900,1014,0.07,-0.9379148986236042,135055,0.12596632353961468,62520
25.36,3910,1016,0.07,-0.9288621649027945,135292,0.14104320853948593,62640
26.45,3920,1019,0.07,-0.964336853074823,135622,0.10216403566300869,62808
25.24,3930,1020,0.07,-0.9185872889730794,135779,0.11198651604354382,62888
25.89,3940,1022,0.07,-0.9396072378422049,136049,0.12015436496585608,63024
25.78,3950,1024,0.07,-0.944209455846947,136342,0.11912591755390167,63168
25.35,3960,1026,0.07,-0.9342549874253508,136584,0.11320345825515687,63288
26.19,3970,1029,0.07,-0.948302552524129,136911,0.10995469661429524,63448
24.83,3980,1031,0.07,-0.9064483032937898,137109,0.1052623949944973,63552
26.43,3990,1034,0.07,-0.9415781181073645,137520,0.12562186736613512,63752
26.2,4000,1036,0.07,-0.9351041792243379,137775,0.11887365020811558,63880
25.95,4010,1038,0.07,-0.9136173742768691,137987,0.15198030602186918,63992
26.02,4020,1040,0.07,-0.9110216497882121,138324,0.10083006508648396,64160
26.52,4030,1042,0.07,-0.9359597593605753,138531,0.11228388687595725,64264
26.02,4040,1044,0.07,-0.9301297829553361,138751,0.10783466836437583,64368
25.91,4050,1046,0.07,-0.9418303650360893,139033,0.11470548436045647,64512
25.63,4060,1048,0.07,-0.9195707918081213,139247,0.10960279544815421,64616
25.07,4070,1050,0.07,-0.9149392375883213,139518,0.07072381628677249,64752
25.7,4080,1052,0.07,-0.9035624771416599,139779,0.09184980066493154,64888
24.08,4090,1054,0.07,-0.8674112570154442,140028,0.09575342340394855,65008
24.45,4100,1056,0.07,-0.8844625004687504,140320,0.11465223599225283,65152
24.17,4110,1058,0.07,-0.8752073961348443,140504,0.07136939535848796,65248
23.38,4120,1060,0.07,-0.8576520245144772,140762,0.08462388440966606,65376
24.55,4130,1062,0.07,-0.8973470905255173,141086,0.09409908950328827,65536
24.63,4140,1064,0.07,-0.8838510260042548,141314,0.09383568167686462,65656
23.81,4150,1066,0.07,-0.841352244365834,141514,0.10449595609679818,65752
23.78,4160,1067,0.07,-0.8463041886567659,141725,0.08919947000686079,65856
23.8,4170,1070,0.07,-0.8444421333163012,141998,0.11555197555571795,65992
24.13,4180,1072,0.07,-0.9002839701637013,142292,0.06148484395816922,66144
24.47,4190,1074,0.07,-0.9186316559806383,142575,0.10739757819101214,66280
23.96,4200,1076,0.07,-0.8898169337511304,142816,0.08476730203256011,66400
24.98,4210,1078,0.07,-0.9367710355018624,143102,0.10399880912154913,66544
25.6,4220,1081,0.07,-0.9525334677019864,143422,0.0856684660539031,66704
25.31,4230,1083,0.07,-0.95248958956417,143717,0.08155094785615802,66856
26.0,4240,1086,0.07,-0.9859344221682919,144014,0.09061778569594026,67000
26.25,4250,1087,0.07,-0.9971469968265443,144239,0.10800766525790095,67112
26.96,4260,1090,0.07,-1.013207145248263,144521,0.10373871494084597,67256
26.62,4270,1092,0.07,-1.0025624873652172,144760,0.07798207853920758,67376
25.71,4280,1093,0.07,-0.9366737251913233,144963,0.08450853265821934,67480
25.61,4290,1095,0.07,-0.9485892364794865,145236,0.06569856428541243,67616
25.99,4300,1098,0.07,-0.9721791023165395,145515,0.07802374567836523,67752
25.83,4310,1100,0.07,-0.9543053613096943,145785,0.07340322528034449,67888
25.25,4320,1102,0.07,-0.9459687095321947,146047,0.08650602493435144,68016
24.5,4330,1104,0.07,-0.8970531690754896,146267,0.08441358688287437,68128
23.71,4340,1105,0.07,-0.8719593105523064,146485,0.08037500409409404,68240
26.17,4350,1109,0.07,-0.9354627871086385,146956,0.08907326497137547,68472
25.37,4360,1111,0.07,-0.9226255288340481,147158,0.06705032160971314,68576
25.63,4370,1113,0.07,-0.9272620287263261,147423,0.0935357203707099,68704
26.0,4380,1115,0.07,-0.953526749883435,147663,0.06874586967751384,68824
25.5,4390,1117,0.07,-0.9261049002532699,147886,0.10165112977847457,68936
25.41,4400,1119,0.07,-0.9234279973061317,148156,0.048821983858942986,69072
25.92,4410,1122,0.07,-0.9388097493120487,148477,0.08814553171396255,69232
26.27,4420,1124,0.07,-0.9327356184261282,148774,0.04609820852056146,69384
26.71,4430,1126,0.07,-0.958522786675495,149038,0.06166550947818905,69512
27.04,4440,1128,0.07,-0.9624012056896346,149289,0.08096432825550437,69640
24.56,4450,1130,0.07,-0.8899215092104287,149512,0.056132812052965164,69752
25.39,4460,1132,0.07,-0.8975926426325013,149797,0.07780373864807189,69896
25.42,4470,1134,0.07,-0.89334166875821,150065,0.06764859706163406,70032
25.86,4480,1137,0.07,-0.9108718794321767,150349,0.08409167174249887,70168
26.35,4490,1139,0.07,-0.9173042495598251,150621,0.066611816175282,70304
26.11,4500,1141,0.07,-0.9086791978110154,150867,0.07788012106902897,70432
25.24,4510,1143,0.07,-0.8840686982312432,151101,0.0706138196401298,70544
24.05,4520,1144,0.07,-0.8507273137730433,151279,0.06303256493993104,70632
23.2,4530,1146,0.07,-0.8152717398296478,151458,0.042259934125468135,70728
23.13,4540,1148,0.07,-0.820844947950504,151702,0.06088908319361508,70848
23.56,4550,1150,0.07,-0.8442675482850003,151968,0.07049210905097425,70976
23.2,4560,1152,0.07,-0.827005566237404,152217,0.05687421734910458,71104
23.24,4570,1154,0.07,-0.8266305200990041,152489,0.061167016392573714,71240
22.76,4580,1156,0.07,-0.8027222487896334,152725,0.07158594159409404,71360
23.12,4590,1158,0.07,-0.8203516491111332,153033,0.060300374403595924,71512
22.94,4600,1160,0.07,-0.8100089419115551,153261,0.04989865142852068,71624
23.69,4610,1162,0.07,-0.8281176031675375,153570,0.04004129488021135,71784
24.04,4620,1164,0.07,-0.8397510780532972,153783,0.05833629029802978,71888
25.08,4630,1166,0.07,-0.8823929408435464,154066,0.04083536716643721,72032
25.52,4640,1169,0.07,-0.9104609318727721,154354,0.0552012687548995,72176
25.11,4650,1170,0.07,-0.8963811465252965,154579,0.06868611904792488,72288
24.81,4660,1172,0.07,-0.896954487180696,154798,0.056773846969008446,72392
24.36,4670,1174,0.07,-0.8939075930902647,155025,0.06441603926941752,72512
24.08,4680,1176,0.07,-0.893928228325811,155233,0.0585650447756052,72616
23.27,4690,1177,0.07,-0.8636149344562137,155460,0.058776086079888046,72728
23.26,4700,1179,0.07,-0.8591903991355032,155687,0.05649164645001292,72840
22.18,4710,1181,0.07,-0.833216132598324,155888,0.0707340631633997,72936
22.87,4720,1183,0.07,-0.8587407364809048,156170,0.06163303926587105,73080
22.93,4730,1185,0.07,-0.865180783845546,156459,0.07120655616745353,73224
22.55,4740,1187,0.07,-0.8422945036758918,156709,0.04385810100939125,73352
23.24,4750,1189,0.07,-0.865286785978882,157003,0.049908359069377184,73496
23.85,4760,1192,0.07,-0.8808031975066503,157283,0.046597033040598035,73640
24.91,4770,1194,0.07,-0.9110050757588222,157616,0.041803447995334864,73800
26.42,4780,1197,0.07,-0.9358033709455766,157975,0.07208450045436621,73984
27.68,4790,1200,0.07,-0.9690546680021503,158328,0.05707099940627813,74160
30.13,4800,1204,0.07,-1.030213552866332,158800,0.06095978571102023,74392
31.83,4810,1207,0.07,-1.0683338505398943,159171,0.062318644020706415,74584
35.08,4820,1211,0.07,-1.1108926380577284,159778,0.0449081021361053,74888
35.72,4830,1214,0.07,-1.1173355711555788,160131,0.046644254587590694,75064
35.48,4840,1216,0.07,-1.089474418821017,160357,0.0670045253355056,75176
36.28,4850,1219,0.07,-1.0995314470429478,160731,0.04712047567591071,75360
38.32,4860,1222,0.07,-1.125215100852679,161215,0.051614629570394754,75600
37.59,4870,1225,0.07,-1.0994324610586146,161475,0.045408888487145305,75736
36.91,4880,1227,0.07,-1.0900397760888354,161766,0.0442564245313406,75880
36.68,4890,1229,0.07,-1.0926880017016019,162096,0.04640224960166961,76040
36.92,4900,1233,0.07,-1.10351837120131,162592,0.04502874473109841,76288
35.54,4910,1235,0.07,-1.0574373691430914,162825,0.05003909138031304,76408
32.44,4920,1238,0.07,-1.0029450949336869,163122,0.03407553618308157,76560
33.47,4930,1241,0.07,-1.024769386226818,163578,0.0470237301196903,76784
35.02,4940,1244,0.07,-1.0749501934017536,163959,0.04610049421899021,76976
34.3,4950,1247,0.07,-1.046888073525471,164261,0.04507863591425121,77128
35.66,4960,1252,0.07,-1.0831903558219833,164881,0.04826380452141166,77440
37.36,4970,1255,0.07,-1.1074910148167296,165311,0.042650057235732675,77648
37.99,4980,1258,0.07,-1.1210684690152035,165665,0.03463905700482428,77832
37.77,4990,1260,0.07,-1.1136389685902734,165973,0.03408211749047041,77984
35.01,5000,1262,0.07,-1.049758802721493,166193,0.04322623950429261,78096
35.25,5010,1264,0.07,-1.0732661880778316,166450,0.047391467029228806,78224
36.8,5020,1268,0.07,-1.1294303903207843,166902,0.04102585604414344,78448
34.7,5030,1270,0.07,-1.0667526903275286,167148,0.0292122105602175,78568
33.44,5040,1272,0.07,-1.0299715947756303,167403,0.0440147272311151,78696
33.88,5050,1274,0.07,-1.053053256464091,167749,0.037229485576972365,78872
32.27,5060,1278,0.07,-1.0432414978177877,168208,0.040629547322168946,79096
31.7,5070,1281,0.07,-1.062643881031219,168581,0.03859723964706063,79288
30.84,5080,1283,0.07,-1.056058424158512,168849,0.03719665727112442,79424
30.22,5090,1285,0.07,-1.0270445078745267,169095,0.04252819181419909,79544
30.46,5100,1287,0.07,-1.0150012525324252,169339,0.04208711301907897,79664
30.45,5110,1289,0.07,-1.011313685868853,169595,0.037562073674052954,79792
28.13,5120,1290,0.07,-0.9401266375874404,169815,0.03134287428110838,79904
27.91,5130,1292,0.07,-0.9381227850842219,170039,0.03792041656561196,80016
27.72,5140,1294,0.07,-0.9489955158251869,170275,0.03379975084681064,80136
26.65,5150,1296,0.07,-0.928550386282707,170514,0.034631961956620216,80256
24.81,5160,1298,0.07,-0.8804732807399479,170789,0.03575995215214789,80392
24.04,5170,1300,0.07,-0.8637626860069352,171085,0.03604172368068248,80536
24.04,5180,1303,0.07,-0.8549327396082785,171353,0.050609500030986965,80672
24.52,5190,1305,0.07,-0.878740653906344,171647,0.027473647613078356,80816
23.85,5200,1306,0.07,-0.8695727405732646,171824,0.03428208758123219,80904
23.58,5210,1308,0.07,-0.860378736625486,172053,0.03765888256020844,81024
24.99,5220,1311,0.07,-0.896997930206953,172414,0.03921293222811073,81200
26.03,5230,1313,0.07,-0.9432927360714151,172742,0.0318096240516752,81368
27.23,5240,1316,0.07,-0.981996150078563,173098,0.03401842527091503,81544
27.27,5250,1318,0.07,-0.9758055254330903,173341,0.043297558557242155,81664
26.81,5260,1320,0.07,-0.9640441312318576,173570,0.03365646197926253,81784
27.47,5270,1323,0.07,-0.9600155671148676,173932,0.036713352892547846,81960
27.03,5280,1325,0.07,-0.9444147339773333,174156,0.04007128952071071,82072
27.69,5290,1327,0.07,-0.9841286998688293,174516,0.0264423422049731,82256
28.45,5300,1329,0.07,-1.0212093780996048,174769,0.035457021323964,82384
29.85,5310,1332,0.07,-1.0812193065842306,175138,0.038876949809491634,82568
28.54,5320,1334,0.07,-1.0476284553451374,175368,0.03395232534967363,82680
28.59,5330,1337,0.07,-1.0591583404476048,175701,0.02701144537422806,82848
28.58,5340,1339,0.07,-1.0603666604007014,176056,0.029108564369380474,83024
28.7,5350,1341,0.07,-1.0741099730525585,176311,0.026609669090248644,83152
29.92,5360,1344,0.07,-1.1160103584260295,176662,0.03026630391832441,83328
29.26,5370,1346,0.07,-1.1059159033903132,176958,0.04048651992343366,83472
29.7,5380,1349,0.07,-1.134948596598431,177226,0.017194481508340687,83608
28.49,5390,1350,0.07,-1.0737548432431303,177465,0.03301500517409295,83728
28.76,5400,1353,0.07,-1.085455833737647,177745,0.026704732212238014,83872
26.83,5410,1354,0.07,-1.010708034043458,177921,0.028711138758808374,83960
26.89,5420,1356,0.07,-1.0174699711376267,178157,0.028675741516053677,84072
26.68,5430,1358,0.07,-1.008030574088014,178469,0.030297807650640607,84232
25.17,5440,1360,0.07,-0.956649897861743,178673,0.026207572547718883,84336
26.13,5450,1363,0.07,-0.9855256302561631,179024,0.026423253817483783,84504
25.42,5460,1365,0.07,-0.9540721079927533,179304,0.02870441321283579,84648
25.32,5470,1367,0.07,-0.9520312144336789,179590,0.034863998647779226,84792
27.93,5480,1371,0.07,-1.0870196161970096,180119,0.02665652777068317,85056
27.96,5490,1373,0.07,-1.110326142326627,180361,0.025998847791925073,85176
27.57,5500,1375,0.07,-1.093018063678475,180602,0.03326404117979109,85296
28.01,5510,1377,0.07,-1.115926636680762,180822,0.029788510990329087,85408
28.9,5520,1379,0.07,-1.1785607618902478,181147,0.02589323534630239,85568
28.82,5530,1382,0.07,-1.1594431950423314,181451,0.02647808997426182,85720
31.98,5540,1386,0.07,-1.292158619696487,181971,0.026730987476184964,85984
30.83,5550,1387,0.07,-1.237918683292972,182207,0.02047104761004448,86096
32.44,5560,1391,0.07,-1.2951329229411785,182648,0.019436940434388816,86320
31.64,5570,1393,0.07,-1.2695682978374725,182854,0.028977723559364676,86424
28.9,5580,1395,0.07,-1.1258492768095822,183109,0.024605640210211277,86552
29.27,5590,1397,0.07,-1.1250669245568874,183388,0.027194424998015165,86688
29.67,5600,1399,0.07,-1.1194738689348043,183669,0.02119186578784138,86832
29.98,5610,1401,0.07,-1.106450927045825,183920,0.024171798722818494,86952
29.55,5620,1403,0.07,-1.0613024025815863,184202,0.031065658200532198,87096
29.02,5630,1405,0.07,-1.0400780481465461,184453,0.024502711021341383,87224
26.32,5640,1407,0.07,-0.9235436162833378,184703,0.0384847701061517,87344
27.04,5650,1410,0.07,-0.9514375339385073,185011,0.030916042625904083,87504
26.5,5660,1413,0.07,-0.9397844733257013,185398,0.028633521404117346,87696
27.81,5670,1415,0.07,-0.9751179455153682,185735,0.022790607647038996,87864
28.31,5680,1418,0.07,-0.9804648904078849,186040,0.032894016010686755,88016
28.03,5690,1420,0.07,-0.9593722075553047,186291,0.02449160534888506,88144
28.66,5700,1423,0.07,-0.9932541430250411,186635,0.028973357286304235,88312
29.56,5710,1425,0.07,-1.0384256744590332,186976,0.033346763579174876,88480
30.23,5720,1428,0.07,-1.0574647284915095,187325,0.024127295007929206,88656
30.48,5730,1430,0.07,-1.0744743376776598,187601,0.027765659848228097,88800
30.67,5740,1432,0.07,-1.0734446002727376,187870,0.026115262182429433,88928
30.07,5750,1434,0.07,-1.0545514620280434,188118,0.02969357091933489,89056
29.4,5760,1437,0.07,-1.0094429941663698,188438,0.02340966125484556,89216
29.16,5770,1439,0.07,-0.9934379044535468,188751,0.02828741492703557,89368
28.96,5780,1441,0.07,-0.9732611505205088,189036,0.022471308475360274,89512
29.52,5790,1444,0.07,-1.0052717278088084,189343,0.030572324292734265,89664
28.55,5800,1446,0.07,-0.9700328625595196,189590,0.029943722998723388,89792
27.72,5810,1448,0.07,-0.9313220585530282,189848,0.031447464833036065,89920
27.24,5820,1450,0.07,-0.9156073790296918,190149,0.02689878549426794,90072
27.41,5830,1453,0.07,-0.924735227241289,190442,0.023185535916127264,90216
26.87,5840,1454,0.07,-0.9075062204805888,190657,0.03470638580620289,90328
27.41,5850,1457,0.07,-0.9362532431787391,190959,0.034149679471738636,90472
27.99,5860,1460,0.07,-0.9711058048156102,191337,0.03412916255183518,90664
27.07,5870,1462,0.07,-0.9485387817142165,191558,0.021668900619260967,90776
26.77,5880,1464,0.07,-0.947401550698643,191813,0.030643129721283913,90904
26.35,5890,1466,0.07,-0.9093726272894951,192078,0.021406515268608928,91032
26.42,5900,1468,0.07,-0.9134889237154432,192332,0.024352211970835924,91160
26.22,5910,1470,0.07,-0.930602842352235,192570,0.02691347454674542,91280
25.53,5920,1472,0.07,-0.8907387741317683,192802,0.027574084815569222,91400
26.25,5930,1474,0.07,-0.896886618803063,193167,0.024582846788689494,91576
26.93,5940,1477,0.07,-0.9047293869960532,193450,0.028781993896700442,91720
26.74,5950,1479,0.07,-0.8809477381796965,193733,0.02601915446575731,91864
24.9,5960,1481,0.07,-0.8191344753442624,193927,0.02264300175011158,91960
25.18,5970,1482,0.07,-0.8266140547927852,194176,0.022076238645240664,92080
25.47,5980,1485,0.07,-0.8389838429482274,194460,0.03011476411484182,92224
25.08,5990,1487,0.07,-0.8447813758315824,194686,0.02592672943137586,92336
26.74,6000,1490,0.07,-0.8859206355188332,195106,0.02487143815960735,92552
27.28,6010,1492,0.07,-0.8818611546424303,195398,0.02600614575203508,92696
27.11,6020,1494,0.07,-0.8782509852326298,195613,0.025869172415696084,92800
26.82,6030,1497,0.07,-0.8820229577069783,195949,0.023596895742230117,92968
25.72,6040,1498,0.07,-0.8507106178646133,196122,0.021164925070479512,93056
26.4,6050,1501,0.07,-0.8720487841599749,196473,0.029112154967151582,93232
27.21,6060,1503,0.07,-0.9004330396471748,196748,0.026843658415600657,93368
29.34,6070,1507,0.07,-0.95558073526954,197210,0.03305507288314402,93600
29.44,6080,1509,0.07,-0.9481118906478484,197504,0.026935342466458678,93744
29.33,6090,1511,0.07,-0.9401083091903124,197719,0.029832547763362527,93856
27.78,6100,1513,0.07,-0.8876213898342283,197984,0.025835818611085415,93984
26.94,6110,1515,0.07,-0.8670086667287823,198192,0.03076262352988124,94088
28.77,6120,1518,0.07,-0.9199924253011069,198590,0.033363571390509605,94288
28.9,6130,1520,0.07,-0.9042564419012586,198939,0.028026869986206293,94464
31.61,6140,1524,0.07,-0.9751109645967889,199383,0.03393662255257368,94688
30.55,6150,1526,0.07,-0.9405718191241274,199628,0.02636667771730572,94808
31.22,6160,1528,0.07,-0.9404133006985923,199970,0.020501538296230137,94984
