rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
2.650165828603743,939,182640,72.28,2180,0.07,0.14002773514948785,86312
2.460929239389463,942,183224,66.78,2190,0.07,0.2059609378920868,86608
2.5485283352111128,947,184281,69.7,2200,0.07,0.19518609199440107,87136
2.6469039075252523,952,185123,72.37,2210,0.07,0.11401359672890976,87560
2.894217444456654,959,186559,80.68,2220,0.07,0.23664431925863028,88272
3.1760750785337732,968,188252,89.44,2230,0.07,0.20444591343402863,89120
3.739922436430782,979,190349,105.64,2240,0.07,0.11021091800648719,90168
4.173525156517365,989,192107,116.82,2250,0.07,0.20632053748704493,91048
4.896667919433465,1002,194678,135.19,2260,0.07,0.16538071172544733,92336
5.969685301119186,1018,197678,155.2,2270,0.07,0.11089501797687262,93832
