rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/episodes,train/n_updates,train/loss
-1.573606462330271,1520,169421,0.07,58.67,1210,74704,0.0019526506657712162
-1.5169380974373765,1525,169930,0.07,58.02,1220,74960,0.0023810541752027348
-1.4672117409478738,1530,170381,0.07,56.2,1230,75184,0.0024448784097330645
-1.4699739272158998,1535,170923,0.07,56.87,1240,75456,0.0019064258667640388
-1.4399432135763743,1540,171502,0.07,55.21,1250,75744,0.002353039992158301
-1.4068300519251808,1547,172174,0.07,55.09,1260,76080,0.002287884592078626
-1.3553219176471956,1551,172596,0.07,51.47,1270,76296,0.002161154814530164
-1.3397725040508552,1555,173096,0.07,51.57,1280,76544,0.002592175776953809
-1.3533496293646508,1560,173630,0.07,52.48,1290,76808,0.002048375317826867
-1.350282136040229,1566,174197,0.07,52.24,1300,77096,0.0021491256484296173
-1.362703817393484,1572,174769,0.07,52.48,1310,77384,0.0021551038516918197
-1.3739095754922213,1577,175286,0.07,52.56,1320,77640,0.0020580688724294305
-1.419748997994481,1583,175897,0.07,54.16,1330,77944,0.0023777091992087662
-1.4051824594599467,1587,176379,0.07,53.56,1340,78184,0.0020135382510488853
-1.376164489871311,1592,176875,0.07,52.73,1350,78432,0.0016671516495989636
-1.3557881746463891,1597,177483,0.07,52.09,1360,78736,0.0017618657147977501
-1.3481404957207508,1603,178048,0.07,53.52,1370,79016,0.0018951663660118356
-1.4057444155971393,1608,178633,0.07,54.37,1380,79312,0.010567500910838135
-1.3985180233102066,1613,179154,0.07,54.24,1390,79576,0.002303405257407576
-1.402299418730201,1619,179740,0.07,54.43,1400,79864,0.0019031727715628222
-1.35598475676479,1623,180142,0.07,52.73,1410,80064,0.002285023918375373
-1.3241191085816013,1627,180539,0.07,51.53,1420,80264,0.0025282079295720905
-1.2951480413875476,1631,181054,0.07,50.57,1430,80520,0.0021281517401803285
-1.284212437928308,1636,181496,0.07,50.17,1440,80744,0.0018131468095816672
-1.2975930310569905,1641,182013,0.07,50.38,1450,81000,0.0020473619078984484
-1.2873378519894068,1645,182436,0.07,48.53,1460,81216,0.010773181304102764
-1.2995571224774891,1649,182867,0.07,47.19,1470,81432,0.001996251769014634
-1.2533605598673443,1653,183354,0.07,46.21,1480,81672,0.0020712382829515263
-1.2598589515418441,1658,183882,0.07,46.28,1490,81936,0.002159663650672883
-1.2565458598678823,1663,184307,0.07,44.67,1500,82152,0.0025342461303807795
-1.2848434679497986,1667,184753,0.07,45.11,1510,82376,0.002141409509931691
-1.3246459323103372,1671,185238,0.07,45.99,1520,82616,0.00211774290073663
-1.307989485897967,1676,185707,0.07,45.53,1530,82848,0.0022552367008756846
-1.3441349745899875,1680,186184,0.07,45.88,1540,83088,0.001986196934012696
-1.349434013852121,1685,186687,0.07,45.74,1550,83336,0.002129696717020124
-1.3752338360772425,1690,187211,0.07,46.75,1560,83600,0.0024652543215779588
-1.4188478423452815,1696,187769,0.07,48.02,1570,83880,0.0022837097640149295
-1.4130141924627486,1700,188203,0.07,47.49,1580,84096,0.0020864780235569924
-1.3958010324313284,1704,188656,0.07,46.74,1590,84320,0.002243583876406774
-1.3739170720236191,1708,189101,0.07,46.94,1600,84544,0.0023941105901030824
-1.3468215197795488,1712,189506,0.07,46.53,1610,84752,0.0019060331105720252
-1.3336221005614208,1716,189925,0.07,45.87,1620,84960,0.0021577886946033686
-1.3396079171153448,1721,190429,0.07,46.22,1630,85208,0.0019501158385537565
-1.3381464740669404,1725,190924,0.07,46.4,1640,85456,0.00198594898392912
-1.4193534392791285,1732,191632,0.07,48.45,1650,85808,0.0023395659227389842
-1.3643714728634115,1736,192000,0.07,46.89,1660,85992,0.0023677404096815735
-1.3271345962321948,1740,192446,0.07,45.77,1670,86216,0.0022951455030124635
-1.3147285600436862,1744,192900,0.07,45.97,1680,86448,0.0020862686360487714
-1.303643498963739,1748,193316,0.07,45.6,1690,86656,0.0022435004793806
-1.3382664803411215,1753,193788,0.07,45.87,1700,86888,0.0023977158416528255
-1.3636246210583411,1757,194237,0.07,46.31,1710,87112,0.001806240194127895
-1.380836185026371,1762,194766,0.07,47.41,1720,87376,0.0018687281990423799
-1.3694690249275459,1766,195211,0.07,46.82,1730,87600,0.0021571821125689894
-1.3536444031453916,1771,195654,0.07,46.3,1740,87824,0.002053905715001747
-1.255223251608725,1775,196090,0.07,43.58,1750,88040,0.0023607465118402615
-1.282001460487177,1779,196507,0.07,44.07,1760,88248,0.0019428906234679744
-1.2766331334890344,1783,196946,0.07,44.0,1770,88472,0.00240871703135781
-1.2838534178379195,1787,197394,0.07,43.94,1780,88696,0.0022590757434954867
-1.2937882728078327,1791,197809,0.07,43.93,1790,88904,0.00231923270621337
-1.2709517122423641,1795,198233,0.07,43.45,1800,89112,0.0024798345111776143
-1.2585925321897624,1799,198649,0.07,43.12,1810,89320,0.0024743339308770373
-1.2348398158118672,1803,199054,0.07,41.88,1820,89520,0.002451155422022566
-1.2524569841077133,1807,199512,0.07,42.01,1830,89752,0.0020407424308359623
-1.3037017124725603,1813,200045,0.07,42.91,1840,90016,0.00196920229063835
