rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
-8.861213724864552,141455,740,0.07,720,244.44,0.03312491842007148,65720
-9.194173321930329,144158,750,0.07,735,253.43,0.02228743562591262,67072
-9.475064809750274,147158,760,0.07,751,261.71,0.04394962132209912,68576
-9.677440609938724,149865,770,0.07,766,267.55,0.011396858302759938,69928
-9.668586089390232,152609,780,0.07,780,267.29,0.011486381074064411,71304
-9.7666224531094,155344,790,0.07,795,269.66,0.022771389718400314,72664
-9.885540702993895,158344,800,0.07,811,272.19,0.00047154297863016836,74168
-9.95244534027226,161077,810,0.07,826,274.15,0.011762223093683133,75536
-10.04588575662256,163900,820,0.07,841,277.68,0.022936747445783112,76944
-10.102280789420687,166900,830,0.07,857,281.35,0.022606520851695677,78448
-9.736011677928678,169328,840,0.07,870,277.73,0.04515339769204729,79656
-9.777872262246257,172328,850,0.07,886,280.7,0.0227287971865735,81160
-9.688109766873193,175029,860,0.07,900,277.71,0.02294196696311701,82512
-9.76355365670364,177866,870,0.07,915,279.01,0.01145688770338893,83928
-9.83774381462441,180866,880,0.07,932,281.57,0.022953299045184394,85432
-9.821862593092282,183665,890,0.07,947,282.21,0.011574310026844614,86832
-9.772674632568727,186665,900,0.07,963,282.21,0.022949477013753494,88328
-9.825606636461615,189665,910,0.07,979,284.88,0.00033477338183729444,89832
-9.896960392210312,192665,920,0.07,995,286.65,0.0003950981954403687,91328
-9.901579642422242,195615,930,0.07,1011,286.15,0.01198638474670588,92800
-10.115511132739915,198615,940,0.07,1027,291.87,0.0003536017356964294,94304
