rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
-2.2766025112717263,0.07,1420,88.0,166591,830,78288,0.07628933644446079
-2.4119635172550282,0.07,1430,93.78,167785,836,78888,0.06875604868400842
-2.356630603733684,0.07,1440,91.83,168616,841,79304,0.044458515651058406
-2.3806521434200247,0.07,1450,92.86,169621,846,79808,0.06607969856122509
-2.3600592789459625,0.07,1460,91.47,170227,849,80112,0.06757688202196732
-2.4129821053347413,0.07,1470,94.39,171482,856,80736,0.09213937196182087
-2.4129287729505613,0.07,1480,94.62,172344,860,81168,0.05245332251070067
-2.507276428167057,0.07,1490,98.76,173525,867,81760,0.10533062648028135
-2.4296263908530147,0.07,1500,95.83,174224,870,82104,0.09379783249460161
-2.296192881222895,0.07,1510,88.98,174688,873,82336,0.061592779675265774
-2.2492890587707794,0.07,1520,86.68,175359,876,82672,0.09201854793354869
-2.2038780758423058,0.07,1530,84.87,176372,882,83184,0.07723056923714466
-2.145119466594606,0.07,1540,81.8,176896,884,83440,0.09311261895345524
-2.199942209701467,0.07,1550,84.4,178161,891,84080,0.06778045266401023
-2.2352370260223697,0.07,1560,85.99,178926,895,84456,0.11605571527616121
-2.1483245038915477,0.07,1570,82.82,179864,900,84928,0.07046837752568536
-2.186249725843827,0.07,1580,84.0,180844,905,85416,0.07932687836000696
-2.1831824522419523,0.07,1590,83.23,181948,910,85968,0.11065874027553946
-2.2263970723900455,0.07,1600,85.17,182841,915,86416,0.08678058272926137
-2.403290428850499,0.07,1610,93.2,184108,921,87048,0.05450731166638434
-2.5684227621011244,0.07,1620,100.01,185460,929,87728,0.06774092378327623
-2.6036316456428996,0.07,1630,101.39,186611,934,88304,0.07584795082220808
-2.6176423228425936,0.07,1640,102.37,187233,938,88616,0.150308923330158
-2.5050155118639643,0.07,1650,96.7,187931,941,88960,0.06163618553546257
-2.518482051210581,0.07,1660,97.26,188752,945,89368,0.07918836316093802
-2.5429360515562562,0.07,1670,97.96,189760,951,89872,0.07872110506286845
-2.4759876718042855,0.07,1680,94.91,190435,954,90216,0.028640592616284266
-2.329138194349879,0.07,1690,89.54,191002,957,90496,0.07828002455062233
-2.2883702301245434,0.07,1700,88.12,191753,961,90872,0.054480062128277496
-2.2265446274381873,0.07,1710,85.58,192766,966,91376,0.09425629931502044
-2.0533197133935057,0.07,1720,78.83,193443,970,91720,0.08812208427116275
-1.9258991764454187,0.07,1730,73.36,194047,973,92016,0.11837984102021437
-1.9566444865061694,0.07,1740,73.83,194716,977,92352,0.09503419563407078
-1.9884487794525625,0.07,1750,75.53,195584,981,92784,0.07875842787325382
-1.890426955696097,0.07,1760,71.28,195980,983,92984,0.092176518519409
-1.7888654525284795,0.07,1770,66.79,196539,986,93264,0.11826681537786499
-1.7666037489081055,0.07,1780,65.81,197116,989,93552,0.061133219802286476
-1.7816814882675613,0.07,1790,65.86,197688,992,93840,0.0611171604541596
-1.7632827521412073,0.07,1800,64.43,198296,995,94144,0.06679644147516228
-1.690879591130092,0.07,1810,61.03,198969,999,94480,0.09430439514108002
-1.7687239126533258,0.07,1820,63.67,199910,1004,94952,0.08507034054491669
