Wall time,Step,Value
1693399142.8963978,94099,9.48681926727295
1693399143.096759,94176,9.47440242767334
1693399143.31628,94256,9.457030296325684
1693399143.4815514,94320,9.466598510742188
1693399143.6087675,94361,9.48058032989502
1693399143.9702377,94487,9.47115421295166
1693399144.426683,94646,9.44196891784668
1693399144.5836236,94704,9.429876327514648
1693399144.725371,94755,9.434194564819336
1693399144.9454937,94829,9.42238998413086
1693399145.0398827,94866,9.428037643432617
1693399145.149954,94904,9.450373649597168
1693399145.347326,94973,9.461511611938477
1693399145.5517685,95046,9.468437194824219
1693399145.66179,95081,9.490469932556152
1693399145.803611,95128,9.485267639160156
1693399146.0393946,95216,9.49102783203125
1693399146.2444139,95287,9.475973129272461
1693399146.4488313,95358,9.46408748626709
1693399146.6689112,95435,9.45771312713623
1693399146.7788877,95472,9.458673477172852
1693399146.9520864,95532,9.475973129272461
1693399147.0776684,95573,9.47558879852295
1693399147.2194657,95631,9.470983505249023
1693399147.562614,95749,9.45268440246582
1693399147.672659,95787,9.461153030395508
1693399147.8144927,95840,9.470781326293945
1693399147.9558535,95891,9.475015640258789
1693399148.1133313,95954,9.473017692565918
1693399148.2703354,96007,9.463055610656738
1693399148.4435472,96064,9.475828170776367
1693399148.694845,96145,9.501588821411133
1693399148.8680305,96213,9.507040023803711
1693399149.0255563,96263,9.504150390625
1693399149.2141695,96325,9.525829315185547
1693399149.552901,96446,9.501745223999023
1693399149.7724018,96520,9.490121841430664
1693399149.8511915,96546,9.508478164672852
1693399150.1500518,96646,9.484548568725586
1693399150.4488246,96760,9.454251289367676
1693399150.6531477,96822,9.452496528625488
1693399150.912814,96917,9.453215599060059
1693399151.0618103,96975,9.4603910446167
1693399151.1562128,97007,9.4746732711792
1693399151.3377445,97070,9.468527793884277
1693399151.4790363,97120,9.463769912719727
1693399151.6990223,97191,9.458321571350098
1693399151.9028835,97271,9.453125
1693399152.1234918,97355,9.45220947265625
1693399152.233598,97390,9.46927261352539
1693399152.484937,97475,9.45406436920166
1693399152.6730845,97537,9.451239585876465
1693399152.9719994,97642,9.427546501159668
1693399153.0351644,97665,9.441678047180176
1693399153.1920786,97722,9.443485260009766
1693399153.373407,97789,9.444766998291016
1693399153.5934505,97874,9.431282997131348
1693399153.7665443,97934,9.429818153381348
1693399153.9078155,97980,9.43311882019043
1693399154.0809314,98044,9.408878326416016
1693399154.1908636,98086,9.434308052062988
1693399154.442657,98172,9.430854797363281
1693399154.6469862,98241,9.416035652160645
1693399154.8357103,98303,9.4341459274292
1693399154.9300582,98332,9.468440055847168
1693399155.2446325,98456,9.442496299743652
1693399155.4726923,98537,9.445233345031738
1693399155.7245739,98628,9.434572219848633
1693399155.9760685,98716,9.418622970581055
1693399156.1648374,98781,9.423537254333496
1693399156.337896,98843,9.422492980957031
1693399156.4798276,98893,9.4291410446167
1693399156.7148426,98973,9.425647735595703
1693399156.9189324,99051,9.422626495361328
1693399157.1258552,99121,9.416045188903809
1693399157.4309602,99230,9.399969100952148
1693399157.5567057,99277,9.402192115783691
1693399157.7767446,99359,9.421353340148926
1693399158.1381874,99479,9.384263038635254
1693399158.4295235,99578,9.37974739074707
1693399158.5308068,99610,9.39426326751709
1693399158.6719022,99663,9.414645195007324
1693399158.797444,99701,9.422283172607422
1693399158.9858632,99764,9.40992259979248
1693399159.1898289,99831,9.418198585510254
1693399159.2684429,99858,9.427352905273438
1693399159.4337459,99913,9.439790725708008
1693399159.6536565,99986,9.43669605255127
