Wall time,Step,Value
1693399145.0398827,94866,17.959999084472656
1693399145.149954,94904,17.350000381469727
1693399145.347326,94973,17.059999465942383
1693399145.5517685,95046,16.790000915527344
1693399145.66179,95081,16.059999465942383
1693399145.803611,95128,16.059999465942383
1693399146.0393946,95216,15.819999694824219
1693399146.2444139,95287,16.239999771118164
1693399146.4488313,95358,16.6299991607666
1693399146.6689112,95435,16.93000030517578
1693399146.7788877,95472,16.860000610351562
1693399146.9520864,95532,16.729999542236328
1693399147.0776684,95573,16.770000457763672
1693399147.2194657,95631,16.700000762939453
1693399147.562614,95749,17.31999969482422
1693399147.672659,95787,16.8799991607666
1693399147.8144927,95840,16.639999389648438
1693399147.9558535,95891,16.350000381469727
1693399148.1133313,95954,16.34000015258789
1693399148.2703354,96007,16.459999084472656
1693399148.4435472,96064,15.770000457763672
1693399148.694845,96145,14.989999771118164
1693399148.8680305,96213,15.09000015258789
1693399149.0255563,96263,15.079999923706055
1693399149.2141695,96325,14.960000038146973
1693399149.552901,96446,15.800000190734863
1693399149.7724018,96520,16.15999984741211
1693399149.8511915,96546,15.729999542236328
1693399150.1500518,96646,16.0
1693399150.4488246,96760,16.790000915527344
1693399150.6531477,96822,16.940000534057617
1693399150.912814,96917,17.010000228881836
1693399151.0618103,96975,16.8799991607666
1693399151.1562128,97007,16.489999771118164
1693399151.3377445,97070,16.350000381469727
1693399151.4790363,97120,16.479999542236328
1693399151.6833994,97191,16.59000015258789
1693399151.9028835,97271,16.979999542236328
1693399152.1234918,97355,17.239999771118164
1693399152.233598,97390,16.40999984741211
1693399152.484937,97475,16.8799991607666
1693399152.6730845,97537,16.969999313354492
1693399152.9719994,97642,17.510000228881836
1693399153.0351644,97665,17.110000610351562
1693399153.1920786,97722,17.149999618530273
1693399153.373407,97789,17.25
1693399153.5934505,97874,17.290000915527344
1693399153.7665443,97934,17.209999084472656
1693399153.9078155,97980,17.170000076293945
1693399154.0809314,98044,17.190000534057617
1693399154.1908636,98086,16.399999618530273
1693399154.442657,98172,16.520000457763672
1693399154.6469862,98241,16.950000762939453
1693399154.8357103,98303,16.56999969482422
1693399154.9300582,98332,15.720000267028809
1693399155.2446325,98456,16.34000015258789
1693399155.4726923,98537,16.200000762939453
1693399155.7245739,98628,16.530000686645508
1693399155.9760685,98716,17.09000015258789
1693399156.1648374,98781,17.110000610351562
1693399156.337896,98843,17.229999542236328
1693399156.4798276,98893,17.020000457763672
1693399156.7148426,98973,17.020000457763672
1693399156.9189324,99051,16.959999084472656
1693399157.1258552,99121,17.309999465942383
1693399157.4309602,99230,17.549999237060547
1693399157.5567057,99277,17.399999618530273
1693399157.7767446,99359,17.170000076293945
1693399158.1381874,99479,18.139999389648438
1693399158.4295235,99578,18.559999465942383
1693399158.5308068,99610,18.209999084472656
1693399158.6719022,99663,17.889999389648438
1693399158.797444,99701,17.670000076293945
1693399158.9858632,99764,17.84000015258789
1693399159.1898289,99831,17.8700008392334
1693399159.2684429,99858,17.719999313354492
1693399159.4337459,99913,17.40999984741211
1693399159.6536565,99986,17.450000762939453
