rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,1030,166443,145.61,-3.8784452021424083,866,78216,0.037801799713633955
0.07,1040,168351,152.67,-4.031315068312917,876,79168,0.03573692904319614
0.07,1050,169269,148.53,-3.927764232216549,881,79632,0.037237615790218115
0.07,1060,171186,145.98,-3.859871645504535,892,80592,0.04878516006283462
0.07,1070,172584,146.72,-3.847601213588807,899,81288,0.050060533976648
0.07,1080,173628,148.54,-3.9352138070262925,905,81808,0.06336040084715933
0.07,1090,175026,149.45,-3.942333481334556,913,82512,0.047647249419242144
0.07,1100,176363,147.54,-3.911402172872698,920,83176,0.03624558716546744
0.07,1110,177651,144.58,-3.840552474130805,927,83824,0.07220693200360984
0.07,1120,179279,145.05,-3.994577055597402,936,84632,0.07519179745577276
0.07,1130,181148,146.05,-4.016735171567371,946,85568,0.05093098431825638
0.07,1140,182762,143.11,-3.9463089186123574,955,86376,0.05264836607966572
0.07,1150,183951,145.82,-4.007162451487302,961,86968,0.05286059342324734
0.07,1160,184822,135.36,-3.7529889172518933,966,87408,0.040595020866021514
0.07,1170,186326,136.42,-3.810814858635224,974,88160,0.03190657164668664
0.07,1180,187918,141.9,-3.8991616350785723,983,88952,0.015614085481502116
0.07,1190,189768,146.42,-3.999908182317704,993,89880,0.05123979679774493
0.07,1200,192290,158.27,-4.255348581936135,1007,91144,0.053007689071819186
0.07,1210,193701,159.5,-4.264194397807648,1014,91848,0.08099000807851553
0.07,1220,195176,157.97,-4.0628299874966345,1023,92584,0.026946274272631854
0.07,1230,197232,159.84,-4.07642662801822,1034,93608,0.022726003895513713
0.07,1240,199274,164.12,-4.168601005258131,1045,94632,0.028167528798803687
