rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,train/n_updates,train/loss
-5.246102752378835,70280,476,0.07,680,110.28,30136,0.06217220926191658
-5.128405133423828,71443,485,0.07,690,109.55,30720,0.06504170142579824
-5.1504058225136315,72551,494,0.07,700,110.1,31272,0.1321218746015802
-5.29248826046799,74370,509,0.07,710,115.06,32184,0.05479117878712714
-5.57441180946501,76008,522,0.07,720,122.2,33000,0.10878547746688128
-6.00608009977581,77847,537,0.07,730,130.99,33920,0.04509835576754995
-5.952701599236117,78613,543,0.07,740,128.66,34304,0.1010481416597031
-6.270096300939895,80347,557,0.07,750,135.82,35168,0.11254218139220029
-6.520606034356907,81876,570,0.07,760,141.4,35936,0.11470075458055362
-7.049723707329771,84006,587,0.07,770,152.56,37000,0.05052092354162596
-7.027991139909776,85352,598,0.07,780,149.72,37672,0.044370266143232584
-7.083112090652191,86486,607,0.07,790,149.43,38240,0.072382744459901
-7.177702993937381,87866,618,0.07,800,152.15,38928,0.052083571907132864
-7.097349549236424,89356,630,0.07,810,148.86,39672,0.05539306625723839
-6.874159473251735,90437,639,0.07,820,143.29,40216,0.10145698743872344
-6.438800283960056,91483,648,0.07,830,135.36,40736,0.07350812465301715
-6.935616136209205,93405,663,0.07,840,146.92,41696,0.09258056967519224
-6.818196298291603,94926,676,0.07,850,144.79,42456,0.052117269253358245
-6.936922221528321,96454,688,0.07,860,144.78,43224,0.09299641964025795
-6.6764184717236335,98411,704,0.07,870,143.05,44200,0.18358768988400698
-6.38610092750164,99255,711,0.07,880,138.03,44624,0.08544866455486044
-6.436968294250756,100647,722,0.07,890,140.61,45320,0.06555605633184314
-6.319666774197251,101831,732,0.07,900,138.65,45912,0.056661728653125465
-5.917496723719346,102386,736,0.07,910,129.3,46192,0.08642179687740281
-5.910542698354808,103654,746,0.07,920,131.17,46824,0.08625843765912578
-5.794129483977688,104444,753,0.07,930,128.61,47216,0.12869304919149727
-5.409936414217693,105739,763,0.07,940,122.34,47864,0.02278702607145533
-5.11982205509543,106565,770,0.07,950,115.39,48280,0.03256860328838229
-4.7657022131329025,107610,778,0.07,960,110.56,48800,0.061414833238814026
-4.426729761369741,108741,787,0.07,970,102.3,49368,0.11132189244381152
-4.566195972139071,110030,798,0.07,980,106.75,50008,0.06372049171477556
-4.412768060280705,111195,807,0.07,990,104.48,50592,0.09362838772358373
-4.352232518392473,112120,815,0.07,1000,101.89,51056,0.08438729305635206
-4.59307263296973,113262,824,0.07,1010,107.76,51624,0.11966785666299984
-4.320250127104997,113823,829,0.07,1020,100.69,51904,0.04233846635906957
-4.466628749607419,114835,837,0.07,1030,102.91,52416,0.09270729441777803
-4.543107987796967,115809,845,0.07,1040,99.7,52904,0.0744652055145707
-4.563429312395104,116708,852,0.07,1050,100.43,53352,0.061311050070798956
-4.638559208907158,118043,863,0.07,1060,103.33,54016,0.0870386315509677
-4.790649796893728,119509,875,0.07,1070,106.68,54752,0.0416344451950863
-4.607761372338839,120415,882,0.07,1080,102.85,55200,0.09130855856346898
-4.691343558897053,121857,894,0.07,1090,105.62,55928,0.08676401837146841
-4.756079790768001,123074,904,0.07,1100,108.54,56536,0.13288327265763655
-4.970198420634594,124936,919,0.07,1110,115.74,57464,0.044240500137675554
-5.129718524176647,126005,928,0.07,1120,120.82,58000,0.15504601458087564
-5.015007113630429,126814,935,0.07,1130,118.79,58400,0.04185758525272831
-5.075318546522828,128403,947,0.07,1140,124.94,59200,0.08248139152419753
-5.222205706361792,129866,959,0.07,1150,130.58,59928,0.0649546781933168
-5.184843852044961,131238,970,0.07,1160,130.95,60616,0.06452398390683811
-5.127458803499639,132885,984,0.07,1170,132.76,61440,0.09682744203018956
-5.340188287754746,134228,995,0.07,1180,137.13,62112,0.05415973864728585
-5.313402091307347,135149,1002,0.07,1190,131.92,62568,0.04375987491221167
-5.478156018084346,136717,1015,0.07,1200,135.43,63352,0.0737813037703745
-5.108911014622234,137619,1022,0.07,1210,125.83,63808,0.03324591048294678
-5.1490049075389415,138811,1032,0.07,1220,127.06,64400,0.14834096567938104
-5.096020256902649,139599,1038,0.07,1230,126.85,64792,0.08795911556808278
-4.880240294002959,140456,1045,0.07,1240,119.53,65224,0.05550987325841561
-4.7451686129378805,141467,1054,0.07,1250,115.01,65728,0.07577270572073758
-4.421300307190778,141885,1057,0.07,1260,105.47,65936,0.06679385638562962
-4.041914575040919,142367,1061,0.07,1270,93.82,66176,0.08246804081136361
-3.9858798984017256,143423,1070,0.07,1280,90.95,66704,0.07575346869998612
-3.7704050892604055,144085,1075,0.07,1290,88.36,67040,0.06510427083412651
-3.46445327136056,144917,1081,0.07,1300,81.0,67456,0.06597044512454886
-3.5010750175254093,145698,1087,0.07,1310,79.79,67848,0.07263079761469271
-3.278684652188795,146259,1091,0.07,1320,73.48,68128,0.0963159074599389
-3.189273815318151,146753,1095,0.07,1330,70.54,68376,0.15378534645424224
-3.0384170927775838,147416,1100,0.07,1340,68.6,68704,0.073743302753428
-3.0986215670682418,148345,1108,0.07,1350,67.78,69168,0.060056591348256916
-3.2165791480842505,148907,1112,0.07,1360,69.22,69448,0.013319292629603297
-3.259406621368176,149400,1115,0.07,1370,69.33,69696,0.1230741452309303
-3.2059471677557814,150334,1122,0.07,1380,68.11,70160,0.10373875414370559
-3.126492785019419,150835,1126,0.07,1390,66.5,70416,0.04376654174120631
-3.27912329177034,151795,1134,0.07,1400,67.78,70896,0.1055758140864782
-3.205156951926291,152450,1139,0.07,1410,66.52,71224,0.07323600436211564
-3.305690170185479,153147,1145,0.07,1420,67.88,71568,0.0632897851173766
-3.3832557068875575,153770,1149,0.07,1430,69.17,71880,0.053755362081574276
-3.403215330731164,154428,1154,0.07,1440,69.12,72208,0.13560762550332583
-3.326638030897544,155160,1160,0.07,1450,67.15,72576,0.10679314486333169
-3.3977401647971317,155889,1166,0.07,1460,68.82,72944,0.07176831879769452
-3.644121343261877,156905,1174,0.07,1470,74.05,73448,0.10476078957435675
-3.5221504111175705,157684,1180,0.07,1480,72.5,73840,0.030771422461839393
-3.599901892613831,158290,1185,0.07,1490,73.55,74144,0.07661166018806398
-3.411261893338187,159003,1191,0.07,1500,71.08,74496,0.12350064184283838
-3.4092368935524586,159804,1197,0.07,1510,72.54,74896,0.12370319291949272
-3.407350434500872,160461,1203,0.07,1520,72.14,75224,0.10391011077445
-3.446997987972212,161125,1208,0.07,1530,72.55,75560,0.04357216920470819
-3.516130552687913,161861,1214,0.07,1540,73.33,75928,0.05430404073558748
-3.4487100339865897,162551,1220,0.07,1550,72.91,76272,0.091317151352996
-3.435274904972632,163181,1225,0.07,1560,71.92,76584,0.09240437659900635
-3.2241170335564875,163839,1230,0.07,1570,68.34,76912,0.06264935612853151
-3.1954076723369473,164457,1235,0.07,1580,66.73,77224,0.03242525857058354
-3.2721452351528857,165268,1242,0.07,1590,68.78,77632,0.13361138029722497
-3.34071549158332,166156,1249,0.07,1600,70.53,78072,0.10229947889456525
-3.4815996444154798,166954,1256,0.07,1610,70.5,78472,0.072978520183824
-3.4430026382770027,167499,1260,0.07,1620,69.38,78744,0.08738291647750884
-3.322291541353638,167980,1264,0.07,1630,67.55,78984,0.11205591453472152
-3.784909376639087,169302,1275,0.07,1640,73.41,79648,0.08813573510269634
-3.804057593766087,170038,1281,0.07,1650,73.87,80016,0.07198566873557866
-3.7091334172880495,170573,1285,0.07,1660,72.92,80280,0.05490770371397957
-3.886250879089205,171382,1292,0.07,1670,74.43,80688,0.07698449594317935
-3.8465002771976735,171889,1296,0.07,1680,73.32,80944,0.12988097965717316
-3.7313391005374696,172408,1300,0.07,1690,70.4,81200,0.13361127785174176
-3.587566729112975,173028,1305,0.07,1700,67.72,81512,0.1596018351847306
-3.482038530612062,173680,1311,0.07,1710,66.26,81832,0.08176412581815384
-3.5828223768300016,174413,1317,0.07,1720,68.14,82200,0.1137851522071287
-3.5986971090536826,174853,1320,0.07,1730,67.73,82424,0.08795618498697877
-3.2351057879403324,175596,1327,0.07,1740,61.94,82792,0.04628654825501144
-3.2461660024092462,176254,1332,0.07,1750,61.16,83120,0.06495195825118572
-3.2173591986941044,176651,1335,0.07,1760,59.78,83320,0.10985255474224687
-3.117249081003928,177322,1340,0.07,1770,58.4,83656,0.0895222523540724
-3.2610432329349215,178214,1348,0.07,1780,62.25,84104,0.10125232560676523
-3.2945881556369034,178976,1354,0.07,1790,64.68,84480,0.09011462502530776
-3.596476193340217,180014,1362,0.07,1800,68.86,85000,0.08979913344956003
-3.6908564581274907,180588,1367,0.07,1810,68.08,85288,0.08607835799921304
-3.7571763046745676,181577,1375,0.07,1820,70.64,85784,0.1204429620411247
-3.9761463132090125,182807,1385,0.07,1830,78.54,86400,0.09659121773438528
-3.8105535498469623,183455,1390,0.07,1840,77.59,86720,0.1059025686699897
-3.741371565446828,184074,1395,0.07,1850,77.2,87032,0.06547791042248718
-3.809728454316758,184580,1400,0.07,1860,78.29,87288,0.11424403608543798
-4.08620366429894,185746,1409,0.07,1870,83.24,87872,0.12518134160200134
-4.172422190937843,186714,1417,0.07,1880,84.0,88352,0.1236977168591693
-4.199352959634673,187463,1423,0.07,1890,83.87,88728,0.08967391832266003
-3.971614464581896,188403,1431,0.07,1900,82.89,89200,0.08738010155502707
-3.8926388597476294,189372,1439,0.07,1910,86.84,89680,0.13426689628977329
-4.0812905171441765,190835,1451,0.07,1920,91.58,90416,0.09926363884005696
-3.9781637415882884,191604,1457,0.07,1930,86.97,90800,0.10227098595350981
-3.9380107331759957,192277,1462,0.07,1940,87.22,91136,0.10222584052826278
-4.161762901461911,193263,1470,0.07,1950,90.89,91624,0.13087641343008727
-4.169509500184959,193983,1476,0.07,1960,93.03,91984,0.11748906335560605
-4.03594229872027,194872,1484,0.07,1970,90.26,92432,0.1138986082514748
-3.834574750827711,195428,1488,0.07,1980,86.14,92712,0.135256155685056
-3.790353026868694,196054,1493,0.07,1990,84.91,93024,0.18971127551048994
-3.8320139724020277,196698,1498,0.07,2000,81.95,93344,0.1508033238351345
-3.7503602411262076,197382,1504,0.07,2010,79.1,93688,0.1590143463399727
-3.432084190089071,198058,1509,0.07,2020,71.23,94024,0.08346547011751682
-3.387382435667658,198599,1514,0.07,2030,68.95,94296,0.1054940246976912
-3.4577589266239475,199237,1519,0.07,2040,68.6,94616,0.0910776169039309
-3.2785280645354145,199824,1523,0.07,2050,64.61,94904,0.19297164119780064
